Period: July 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Service Area Categorisation,Service Division Categorisation,Responsible Unit,Expenses Types,Detailed Expenses Type,Expense Code,Narrative,Payment Date,Transaction Number,Order ID,Amount,Capital/Revenue,Supplier Name,Supplier ID,Customer ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,12/07/2013,10308661,10046799,101.13,R,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,12/07/2013,10308661,10046799,36.78,R,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10310009,10046799,102.42,R,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10310009,10046799,-45.42,R,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10310009,10046799,45.42,R,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,12/07/2013,10309491,10049125,28.98,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,12/07/2013,10309492,10049125,13.14,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,19/07/2013,10310853,10049474,30.96,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,19/07/2013,10310854,10049474,77.40,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,19/07/2013,10310855,10049474,139.32,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,19/07/2013,10310856,10049474,30.96,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,23/07/2013,10311756,10049618,14.84,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,23/07/2013,10311757,10049618,29.68,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,23/07/2013,10311758,10049618,103.88,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Clothes, Uniform and Laundry",Clothing And Uniforms,,23/07/2013,10311759,10049618,14.84,R,Alexandra Workwear PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Employees,Indirect Employee Expenses,Trade Union Duties,,12/07/2013,10309494,10049307,29.26,R,Aneurin Bevan Local Health Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Third Party Payments,Third Party,General.,,26/07/2013,10311130,0,"2,357.00",R,Aneurin Bevan Local Health Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308662,10046759,677.60,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308663,10046759,695.09,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308663,10046759,6.72,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308664,10046759,"1,196.10",R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308833,10046759,859.77,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308834,10046759,868.05,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308835,10046759,131.72,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10310007,10046759,899.11,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10310008,10046759,718.21,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10311529,10046759,125.37,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10311530,10046759,807.78,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10311530,10046759,6.72,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10311531,10046759,711.11,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10311531,10046759,6.72,R,Apetito Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,23/07/2013,10310697,0,184.90,R,Arjo Huntleigh Uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,23/07/2013,10310698,0,60.10,R,Arjo Huntleigh Uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,23/07/2013,10310699,0,245.40,R,Arjo Huntleigh Uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,23/07/2013,10310700,0,72.10,R,Arjo Huntleigh Uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,23/07/2013,10310701,0,60.10,R,Arjo Huntleigh Uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,09/07/2013,10308801,10048552,"2,521.00",R,Arjo Med Ab Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
