"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","6.00","19100","25600","Business Support Assistant","1.00","Operational Delivery"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","6.00","19100","25600","Communications Assistant","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","6.00","19100","25600","Facilities Assistant","2.19","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","6.00","19100","25600","Hr Administrator","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","6.00","19100","25600","Procurement Assistant","0.65","Procurement"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","6.00","19100","25600","Support Assistant","1.00","Other"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","7.00","21600","29100","Facilities Administrator","2.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","7.00","21600","29100","Finance Assistant","2.00","Finance"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","7.00","21600","29100","Hr Administrator","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","7.00","21600","29100","Procurement Support Assistant","1.00","Procurement"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","7.00","21600","29100","Receptionist","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","7.00","21600","29100","Support Assistant To Legal Services","1.00","Law"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","9.00","25000","33600","Business And Project Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","9.00","25000","33600","Freedom Of Information Officer","2.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","9.00","25000","33600","Ict Security Officer","1.00","Operational Delivery"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","9.00","25000","33600","Ict Support Officer","1.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","10.00","27600","37000","Communications Advisor","2.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","10.00","27600","37000","Editorial Web Officer","0.60","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","10.00","27600","37000","Facilities Co-ordinator","2.77","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","10.00","27600","37000","Facilities Officer","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","10.00","27600","37000","Projects & Planning Officer","0.50","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","10.00","27600","37000","Projects & Planning Officer","0.50","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","10.00","27600","37000","Projects & Planning Officer","0.60","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","11.00","30500","41000","Business Systems Officer","2.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","11.00","30500","41000","Health & Safety Officer","1.00","Other"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","11.00","30500","41000","Press Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","11.00","30500","41000","Senior Communications Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","11.00","30500","41000","Senior Hr Advisor","3.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","11.00","30500","41000","Web Communications Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","12.00","35148","47167","Hr Systems & Information Manager","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Legal Practice Manager","1.00","Law"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DFICT","12.00","35148","47167","Management Accountant","2.00","Finance"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Performance Analyst Manager","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Policy And Engagement Officer","6.00","Policy"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Policy Project Officer","1.00","Policy"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Press Officer","2.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T610-ACEO","12.00","35148","47167","Press Officer (corporate & Digital)","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","12.00","35148","47167","Procurement Manager","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","T110-DHRPF","12.00","35148","47167","Project Manager","1.00","Programme and Project Management (PPM)"
