Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Sussex Community NHS Trust,20/03/2013,AUC Additions,Balance Sheet,A & F PILBEAM LTD,16361062,51020.28
Department of Health,Sussex Community NHS Trust,13/03/2013,Wheelchairs,Wheelchairs Services,AJ MOBILITY LTD,16280751,25041.83
Department of Health,Sussex Community NHS Trust,01/03/2013,Services Received - NHSTs,Dept Of Foot Health,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,16221181,55741.40
Department of Health,Sussex Community NHS Trust,19/03/2013,Services Received - NHSTs,SCD Hospital GA WS,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,16357347,25974.00
Department of Health,Sussex Community NHS Trust,19/03/2013,Services Received - NHSTs,Dental Services,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,16357345,26324.70
Department of Health,Sussex Community NHS Trust,20/03/2013,Drugs,Lane Bray Ward WS,CENTRAL HOMECARE LTD,16323492,26944.96
Department of Health,Sussex Community NHS Trust,20/03/2013,Training Expenses,Chief Executive,FINNAMORE LTD,16378754,34344.00
Department of Health,Sussex Community NHS Trust,25/03/2013,Rent,Time to Talk Team - West,IMPACT INITIATIVES,16402532,34856.25
Department of Health,Sussex Community NHS Trust,06/03/2013,AUC Additions,Balance Sheet,JACKSON LIFT GROUP,16182249,54298.00
Department of Health,Sussex Community NHS Trust,20/03/2013,Lease Rents,Estates - 177 Preston Rd,MATSIM PROPERTIES LTD,16349874,69715.50
Department of Health,Sussex Community NHS Trust,01/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16238368,54712.40
Department of Health,Sussex Community NHS Trust,01/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16166190,34008.76
Department of Health,Sussex Community NHS Trust,01/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16238438,52140.30
Department of Health,Sussex Community NHS Trust,07/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16251714,45148.14
Department of Health,Sussex Community NHS Trust,15/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16292487,44405.79
Department of Health,Sussex Community NHS Trust,19/03/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16292567,37090.43
Department of Health,Sussex Community NHS Trust,06/03/2013,Limbs,Prosthetic Services,OTTO BOCK HEALTHCARE PLC,16280755,26103.10
Department of Health,Sussex Community NHS Trust,20/03/2013,Limbs,Prosthetic Services,OTTO BOCK HEALTHCARE PLC,16333337,54523.93
Department of Health,Sussex Community NHS Trust,25/03/2013,Continence Products,Continence Home Delivery,PAUL HARTMANN LTD,16402507,112311.86
Department of Health,Sussex Community NHS Trust,25/03/2013,Continence Products,Continence Home Delivery,PAUL HARTMANN LTD,16402525,97266.17
Department of Health,Sussex Community NHS Trust,07/03/2013,Med & Surg Equip Hire,Caravelle Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16292402,24054.92
Department of Health,Sussex Community NHS Trust,07/03/2013,Med & Surg Equip Hire,Horizon Unit   WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16292402,37695.75
Department of Health,Sussex Community NHS Trust,07/03/2013,Med & Surg Equip Hire,Stroke Rehab Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16292402,15463.91
Department of Health,Sussex Community NHS Trust,07/03/2013,Med & Surg Equip Hire,Viking Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16292402,24054.92
Department of Health,Sussex Community NHS Trust,19/03/2013,Admin & Clerical: Bank,Crawley UTC WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,2444.90
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Qualified,Caravelle Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,5370.12
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Qualified,Stroke Rehab Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,8444.26
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Qualified,Viking Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,5723.12
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Unqualified,Caravelle Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,6310.68
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Unqualified,Stroke Rehab Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,10006.63
Department of Health,Sussex Community NHS Trust,19/03/2013,Bank Nurse : Unqualified,Viking Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16349514,10158.74
Department of Health,Sussex Community NHS Trust,01/03/2013,Services Received - PCTs,HIS Services Received,SUSSEX HEALTH INFORMATICS SERVICE,16258107,109670.00
Department of Health,Sussex Community NHS Trust,21/03/2013,AUC Additions,Balance Sheet,SUSSEX HEALTH INFORMATICS SERVICE,16378774,98500.00
Department of Health,Sussex Community NHS Trust,06/03/2013,AUC Additions,Balance Sheet,TECHELEC (BRIGHTON) LTD,16107845,26490.77
Department of Health,Sussex Community NHS Trust,25/03/2013,Home Loans,Community Equipment WS,WEST SUSSEX COUNTY COUNCIL,16114813,1030350.00
Department of Health,Sussex Community NHS Trust,01/03/2013,Computer Network Costs,IT Management,WEST SUSSEX PCT,16213404,286618.00
Department of Health,Sussex Community NHS Trust,07/03/2013,Drugs,Arundel D Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16285242,1226.40
Department of Health,Sussex Community NHS Trust,07/03/2013,Drugs,Bognor WM MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16285242,422.10
Department of Health,Sussex Community NHS Trust,07/03/2013,Drugs,Bognor WM Med Derm WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16285242,46.20
Department of Health,Sussex Community NHS Trust,07/03/2013,Drugs,CCN Cont Care WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16285242,50.40
Department of Health,Sussex Community NHS Trust,07/03/2013,Drugs,Chronic Pain WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16285242,977.55
