"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","","21478","27901","Analyst","4.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","","25783","34530","Analyst","6.21","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","","30764","40558","Analyst","7.27","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","8b","45707","56504","Analyst","0.91","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","","30764","40558","Manager","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","8a","39239","47088","Manager","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Analytics Team","23780428","8b","45707","56504","Manager","2.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Contract Information Team","23780428","","21478","27901","Analyst","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Contract Information Team","23780428","","25783","34530","Analyst","12.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Contract Information Team","23780428","8b","45707","56504","Manager","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Contract Information Team","23780428","","30764","40558","Team Leader","2.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","25783","34530","Analyst","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","18838","22016","Clerical Worker","3.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","25783","34530","Manager","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","30764","40558","Manager","2.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","8a","39239","47088","Manager","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","8b","45707","56504","Manager","2.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","25783","34530","Developer","1.00","Other"
"Department of Health","NHS South Commissioning Support Unit","BI Development Team","23780428","","30764","40558","Developer","3.00","Other"
