Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
BIS,NMO,02/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50061998,73119.00
BIS,NMO,02/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50061997,278887.00
BIS,NMO,04/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2134,422731.19
BIS,NMO,04/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2126,509725.72
BIS,NMO,04/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2130,649505.58
BIS,NMO,04/03/2011,Building Construction,Estates,Power Perfector Ltd,SIN000837,118182.00
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2128,44188.90
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2125,325108.49
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2131,525997.52
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2136,531190.58
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2127,676518.07
BIS,NMO,09/03/2011,NMS Science Programmes,Programmes,TUV NEL Ltd,1790008484,386500.00
BIS,NMO,11/03/2011,NMS Science Programmes,Programmes,Newcastle University,9000219762,70000.00
BIS,NMO,11/03/2011,Building Construction,Estates,Power Perfector Ltd,SIN000863,181402.40
BIS,NMO,16/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50062160,103638.00
BIS,NMO,16/03/2011,Rates,Estates,London Borough of Richmond upon Thames,6986129,104643.00
BIS,NMO,16/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2135,89540.72
BIS,NMO,16/03/2011,NMS Science Programmes,Programmes,NPL Management Ltd,53211,139000.00
BIS,NMO,16/03/2011,Building Construction,Estates,Power Perfector Ltd,SIN000896,116922.00
BIS,NMO,18/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50065335,68196.00
BIS,NMO,23/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50066047,178905.00
BIS,NMO,23/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50066048,609016.00
BIS,NMO,25/03/2011,Laboratory Testing,Utilities,SGS United Kingdom Ltd,GBE137603,63688.72
BIS,NMO,25/03/2011,NMS Science Programmes,Programmes,TUV NEL Ltd,1790008605,50000.00
BIS,NMO,29/03/2011,NMS Science Programmes,Programmes,Newcastle University,9000220979,25000.00
BIS,NMO,02/03/2011,Building Service Charges,Estates,Amey Community Ltd,90267755,319619.85
BIS,NMO,02/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50061960,29875.00
BIS,NMO,02/03/2011,NMS Science Programmes,Programmes,LGC Ltd,50060758,295000.00
BIS,NMO,11/03/2011,Building Construction,Estates,Active Energy Ltd,520244a,147945.84
BIS,NMO,16/03/2011,Building Construction,Estates,Amey Community Ltd,90264780,32254.70
BIS,NMO,16/03/2011,Building Construction,Estates,Amey Community Ltd,90259872,81699.14
