Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DCMS,National Gallery,29/12/2011,Main Contractors,Building (Core),Norland Managed Services Limited,10180592,"132,370.00"
DCMS,National Gallery,01/01/2012,Contract cleaning,Office Services & Cleaning,DOC Cleaning Limited,10180404,"48,163.26"
DCMS,National Gallery,06/01/2012,Utilities,Building (Core),EDF Energy 1 Limited,10180436,"69,155.90"
DCMS,National Gallery,11/01/2012,Transport,Registrar,Constantine Limited,10180383,"30,435.00"
DCMS,National Gallery,11/01/2012,Transport,Registrar,Constantine Limited,10180383,"44,481.13"
DCMS,National Gallery,11/01/2012,Transport,Registrar,Constantine Limited,10180383,"93,290.15"
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,"417,895.44"
,,,`,,,,
