"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Head of Claims","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Operational Manager","4.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Case manager","23.50","Operational Delivery"
"Department of Health","NHS Litigation Authority","Clinical claims","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Case manager","13.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Clinical claims","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Claims assistant","2.60","Operational Delivery"
"Department of Health","NHS Litigation Authority","Clinical claims","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Personal Assistant","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Operational Manager","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Appeal officer","4.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Family Health Services Appeals","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Appeal assistant","3.50","Operational Delivery"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Senior IT Manager","1.00","Information Technology"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Senior Finance  Manager","1.00","Finance"
"Department of Health","NHS Litigation Authority","Finance & IT","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","IT Manager","1.00","Information Technology"
"Department of Health","NHS Litigation Authority","Finance & IT","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","IT Manager","1.00","Information Technology"
"Department of Health","NHS Litigation Authority","Finance & IT","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Finance Manager","1.00","Finance"
"Department of Health","NHS Litigation Authority","Finance & IT","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Statistician","1.00","Statisticians"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","IT Support Officer","2.00","Information Technology"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Operations Support Officer","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Finance Officer","1.00","Finance"
"Department of Health","NHS Litigation Authority","Finance & IT","3","5 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","21176","27625","Executive Assistant","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Finance & IT","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Finance Support Officer","1.00","Finance"
"Department of Health","NHS Litigation Authority","Finance & IT","3","2 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","13903","17003","Finance Support Officer","1.00","Finance"
"Department of Health","NHS Litigation Authority","Finance & IT","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","IT Support Officer","1.00","Information Technology"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","8c (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","54454","67134","Head of Claims","1.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","8a (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","38851","46621","Operational Manager","2.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","7 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","30460","40157","Claims inspector","4.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","6 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","25528","34189","Case manager","17.00","Operational Delivery"
"Department of Health","NHS Litigation Authority","Non-clinical claims","3","4 (NHS Agenda for Change arrangements for high cost area and recruitment and retention payments apply)","18402","21798","Operations Support Officer","1.00","Operational Delivery"
