"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","6","25472","40406","Office Manager","1.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","4","18152","26157","diary manager","1.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","8c","54454","73351","Senior Communications Manager","1.00","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","8a","38851","52838","Senior Communications Manager","4.00","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","7","30460","46374","Communications Manager","9.00","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","6","25472","40406","Communications Officer","7.00","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","5","21176","33040","Communications Officer","17.40","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","4","18152","26157","Communications Support Officer","2.00","Communications"
"Department of Health","NHS Blood and Transplant","Communications Directorate","4997689","3","15610","22613","Communications Support Officer","2.00","Communications"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8c","54454","73351","senior finance manager","10.00","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8b","45254","62162","senior finance manager","7.09","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","8a","38851","52838","senior finance manager","2.91","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","7","30460","46374","Finance Manager","18.00","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","6","25472","40406","Finance Officer","14.00","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","5","21176","33040","Finance Officer","29.38","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","4","18152","26157","Finance Support Officer","26.01","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","3","15610","22613","Finance Support Officer","26.00","Finance"
"Department of Health","NHS Blood and Transplant","Finance Directorate","2556829","2","13653","20789","Finance Support Officer","1.00","Finance"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8c","54454","73351","senior operational manager","3.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8b","45254","62162","senior operational manager","11.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","8a","38851","52838","senior operational manager","10.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","7","30460","46374","Operational manager","19.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","6","25472","40406","Operational Officer","38.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","5","21176","33040","Operational Officer","25.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","4","18152","26157","Operational Support Officer","8.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","3","15610","22613","Operational Support Officer","366.37","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Estates and Logistics Directorate","2557097","2","13653","20789","Operational Support Officer","23.20","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8c","54454","73351","Senior HR Manager","4.00","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8b","45254","62162","Senior HR Manager","3.00","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","8a","38851","52838","Senior HR Manager","12.69","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","7","30460","46374","HR Manager","22.99","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","6","25472","40406","HR Officer","25.65","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","5","21176","33040","HR Officer","14.15","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","4","18152","26157","HR support officer","8.50","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","3","15610","22613","HR support officer","20.31","Human Resources"
"Department of Health","NHS Blood and Transplant","Human Resources Directorate","2556185","2","13653","20789","HR support officer","5.00","Human Resources"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8c","54454","73351","senior operational manager","1.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8b","45254","62162","senior operational manager","20.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","8a","38851","52838","senior operational manager","37.27","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","7","30460","46374","Operational manager","204.43","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","6","25472","40406","Operational Officer","3.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","5","21176","33040","Operational Officer","23.34","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","4","18152","26157","Operational Support Officer","13.38","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","3","15610","22613","Operational Support Officer","30.10","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Organ Donation and Transplantation Directorate","4579555","2","13653","20789","Operational Support Officer","9.58","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","8c","54454","73351","senior operational manager","6.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","8b","45254","62162","senior operational manager","3.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","8a","38851","52838","senior operational manager","22.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","7","30460","46374","Operational manager","108.60","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","6","25472","40406","Operational Officer","324.55","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","5","21176","33040","Operational Officer","75.30","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","4","18152","26157","Operational Support Officer","294.53","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","3","15610","22613","Operational Support Officer","1148.34","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","2","13653","20789","Operational Support Officer","79.86","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","MC01","37694","69658","Medical Staff","9.78","Medicine"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","MC46","36807","70800","Medical Staff","15.95","Medicine"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","ME16","50669","52831","Medical Staff","0.40","Medicine"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","ME21","50666","52828","Medical Staff","0.09","Medicine"
"Department of Health","NHS Blood and Transplant","Blood Donation Directorate","4446087","MH03","34100","50277","Medical Staff","0.70","Medicine"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","9","77079","103695","senior operational manager","2.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","8d","65270","87027","senior operational manager","12.88","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","8c","54454","73351","senior operational manager","21.63","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","8b","45254","62162","senior operational manager","48.74","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","8a","38851","52838","senior operational manager","105.22","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","7","30460","46374","Operational manager","285.71","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","6","25472","40406","Operational Officer","286.94","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","5","21176","33040","Operational Officer","66.52","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","4","18152","26157","Operational Support Officer","313.49","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","3","15610","22613","Operational Support Officer","189.42","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","2","13653","20789","Operational Support Officer","223.58","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Patient Services Directorate","4326345","1","13653","18400","Operational Support Officer","6.92","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","8d","65270","87027","senior operational manager","3.00","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","8c","54454","73351","senior operational manager","10.17","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","8b","45254","62162","senior operational manager","21.28","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","8a","38851","52838","senior operational manager","21.24","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","7","30460","46374","Operational manager","40.45","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","6","25472","40406","Operational Officer","12.60","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","5","21176","33040","Operational Officer","15.34","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","4","18152","26157","Operational Support Officer","40.58","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","3","15610","22613","Operational Support Officer","5.57","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","2","13653","20789","Operational Support Officer","4.05","Operational Delivery"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","YM 0 - 8","74544","102608","Consultant","42.20","Medicine"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","MC41","51606","87110","Medical Staff","0.55","Medicine"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","MN25","30992","48870","Medical Staff","6.00","Medicine"
"Department of Health","NHS Blood and Transplant","Clinical Directorate","5790702","MN37","29705","48870","Medical Staff","1.00","Medicine"
