Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Capital Expenditure,Estates Capital Project,Bam Construction Ltd,14311052,"144,578.62"
Department of Health,Portsmouth City Teaching PCT,06/01/2012,Purchase of Healthcare from Non-NHS Bodies,Public Health and Primary Care,Bodymorph Ltd,14193240,"128,275.20"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Brighton And Sussex University Hospitals Nhs Trust,14244158,"44,962.00"
Department of Health,Portsmouth City Teaching PCT,10/01/2012,Capital Expenditure,Estates Capital Project,Cathedral Works Organisation Ltd,14213896,"45,173.29"
Department of Health,Portsmouth City Teaching PCT,04/01/2012,Healthcare from Other PCTs,Strategy and System Management,Hampshire Primary Care Trust,14156836,"1,602,142.00"
Department of Health,Portsmouth City Teaching PCT,06/01/2012,Healthcare from Other PCTs,Strategy and System Management,Hampshire Primary Care Trust,14193226,"65,639.01"
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Purchase of Healthcare from Non-NHS Bodies,Public Health and Primary Care,Learning Links (Southern) Ltd,13911304,"25,281.50"
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Purchase of Healthcare from Non-NHS Bodies,Public Health and Primary Care,Learning Links (Southern) Ltd,14237096,"25,281.50"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,North Bristol Nhs Trust,14244161,"26,148.00"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,North Bristol Nhs Trust,14244187,"48,846.00"
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Northumberland Tyne & Wear Nhs Foundation Trust,14292553,"27,678.00"
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14310579,"4,740.00"
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14310579,"5,493.16"
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14310579,"80,471.84"
Department of Health,Portsmouth City Teaching PCT,04/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14156831,"10,803,249.00"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Premises,Estates and Facilities Management,Portsmouth Hospitals Nhs Trust,14244170,"2,993.93"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Premises,Estates and Facilities Management,Portsmouth Hospitals Nhs Trust,14244170,"3,320.27"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Premises,Estates and Facilities Management,Portsmouth Hospitals Nhs Trust,14244170,"56,516.43"
Department of Health,Portsmouth City Teaching PCT,27/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14302535,"37,000.00"
Department of Health,Portsmouth City Teaching PCT,06/01/2012,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,14178192,"45,148.99"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,14230443,"29,367.31"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14236814,"29,826.00"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14236814,"5,014,803.00"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Purchase of Healthcare from Non-NHS Bodies,Public Health and Primary Care,Solutions 4 Health Ltd,14236774,"32,145.60"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,South Central Ambulance Services Nhs Trust,14244226,"539,521.63"
Department of Health,Portsmouth City Teaching PCT,13/01/2012,Goods and services from NHS Trusts,Strategy and System Management,South Central Ambulance Services Nhs Trust,14244230,"40,452.00"
Department of Health,Portsmouth City Teaching PCT,20/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Southampton University Hospitals Nhs Foundation Trust,14250916,"136,739.00"
Department of Health,Portsmouth City Teaching PCT,17/01/2012,Premises,Estates and Facilities Management,Southern Electric Contracting Ltd,14257220,"36,000.00"
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,173.08
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,240.05
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,314.41
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,337.63
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,631.04
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,635.24
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,"1,422.79"
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,"3,193.91"
Department of Health,Portsmouth City Teaching PCT,03/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14171413,"21,662.56"
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,167.29
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,190.80
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,307.67
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,311.17
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,552.68
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,654.94
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,"1,263.95"
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,"3,201.29"
Department of Health,Portsmouth City Teaching PCT,24/01/2012,Premises,Estates and Facilities Management,Southern Electric Plc,14302541,"23,010.37"
Department of Health,Portsmouth City Teaching PCT,20/01/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,14193227,"-25,462.00"
Department of Health,Portsmouth City Teaching PCT,20/01/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,14193229,"-86,896.00"
Department of Health,Portsmouth City Teaching PCT,20/01/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,14261055,"368,442.00"
Department of Health,Portsmouth City Teaching PCT,20/01/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Mh Ld & Sc) Nhsft,14250873,"32,235.00"
Department of Health,Portsmouth City Teaching PCT,31/01/2012,Purchase of Healthcare from Non-NHS Bodies,Strategy and System Management,Spire Healthcare Ltd,14339861,"29,553.43"
Department of Health,Portsmouth City Teaching PCT,06/01/2012,Contractor Led GDS/PDS,Public Health and Primary Care,University Of Portsmouth,14193261,"91,807.65"
Department of Health,Portsmouth City Teaching PCT,06/01/2012,Goods and services from NHS Trusts,Strategy and System Management,Western Sussex Hospitals Nhs Trust,14193228,"57,209.04"
