"1","jobs","3,056"
"2","student finance","1,914"
"3","income support","1,778"
"4","tax disc","1,412"
"5","dvla","1,295"
"6","sorn","1,134"
"7","driving test","1,068"
"8","dla","1,034"
"9","car tax","1,010"
"10","theory test",996
"11","housing benefit",895
"12","esa",891
"13","child benefit",876
"14","maternity",772
"15","redundancy",768
"16","carers allowance",756
"17","crisis loan",747
"18","attendance allowance",733
"19","cv",726
"20","v62",725
"21","passport",714
"22","minimum wage",671
"23","tax credits",670
"24","jsa",669
"25","council tax",647
"26","change of address",647
"27","job seekers allowance",588
"28","driving licence",562
"29","working tax credit",542
"30","benefits",536
"31","pension credit",531
"32","tax",515
"33","[None]",495
"34","ema",483
"35","road tax",479
"36","jobseekers allowance",478
"37","budgeting loan",463
"38","national insurance",459
"39","taxdisc",434
"40","mot",433
"41","community care grant",431
"42","ssp",428
"43","pn1",426
"44","pff2",423
"45","divorce",421
"46","practical test",418
"47","all jobs",417
"48","working tax credits",416
"49","job",407
"50","maternity allowance",399
"51","apprenticeships",393
"52","child tax credit",389
"53","grants",388
"54","forms",384
"55","v317",375
"56","social fund",370
"57","disability living allowance",369
"58","maternity leave",363
"59","incapacity benefit",360
"60","maternity pay",355
"61","sick pay",349
"62","v14",337
"63","change address",333
"64","job search",309
"65","job seekers",309
"66","loans",300
"67","dsa",299
"68","pensions",295
"69","v10",288
"70","child tax credits",286
"71","passports",286
"72","paternity leave",283
"73","driving",281
"74","jobseekers",280
"75","d1",278
"76","bank holidays",271
"77","national insurance number",269
"78","self employed",268
"79","self employment",265
"80","crb",265
"81","student loan",264
"82","practical driving test",259
"83","log in",254
"84","c",246
"85","v5c",246
"86","provisional",244
"87","smp",241
"88","probate",240
"89","book driving test",232
"90","state pension",227
"91","employment support allowance",224
"92","theory",223
"93","holiday pay",219
"94","student",217
"95","blue badge",215
"96","pension",212
"97","childcare",211
"98","driving license",209
"99","holiday entitlement",207
"100","rapid reclaim",203
"101","housing",201
"102","crisis loans",201
"103","v5",194
"104","employment and support allowance",193
"105","power of attorney",192
"106","statutory sick pay",191
"107","template letters",190
"108","ptg1",188
"109","ESA",187
"110","tax credit",186
"111","e111",185
"112","contact",184
"113","next step",183
"114","pension forecast",183
"115","provisional licence",182
"116","bus pass",182
"117","login",182
"118","d1 form",179
"119","job centre",178
"120","paternity",177
"121","phone number",176
"122","contact number",175
"123","student loans",173
"124","disability",173
"125","maternity grant",172
"126","log book",171
"127","death",171
"128","birth certificate",169
"129","part time",166
"130","book theory test",165
"131","maintenance grant",164
"132","bank holiday payments",164
"133","loan",161
"134","budgeting loans",155
"135","vic",152
"136","grant",151
"137","pension credits",151
"138","p",151
"139","lost driving licence",148
"140","council tax benefit",145
"141","pregnancy",144
"142","vat",142
"143","budget loan",141
"144","court of protection",141
"145","provisional license",139
"146","benefit calculator",138
"147","pr1",138
"148","holiday",137
"149","book practical test",136
"150","widows pension",134
"151","cbt",134
"152","gl24",133
"153","sure start maternity grant",132
"154","benefits calculator",132
"155","holidays",132
"156","apprenticeship",131
"157","vehicle enquiry",131
"158","calculator",130
"159","cleaner",130
"160","warehouse",130
"161","retail",129
"162","housing benefits",126
"163","flexible working",125
"164","tax refund",124
"165","pn1 form",123
"166","benefit fraud",123
"167","job centre plus",122
"168","tupe",122
"169","parental leave",121
"170","statutory maternity pay",120
"171","ehic",120
"172","carers",120
"173","lost licence",117
"174","national minimum wage",116
"175","complaints",116
"176","student support number",115
"177","benefits advisor",114
"178","d798",113
"179","adoption",113
"180","number plates",111
"181","petitions",111
"182","contact us",111
"183","dvla address",111
"184","job vacancies",110
"185","d",110
"186","phone numbers",110
"187","jobcentre plus",109
"188","lha",109
"189","pay council tax",108
"190","vacancies",108
"191","application form",108
"192","gateway",108
"193","vehicle check",107
"194","winter fuel allowance",107
"195","passport fees",106
"196","address",106
"197","cleaning",105
"198","lasting power of attorney",105
"199","heating allowance",105
"200","v890",104
"201","change of circumstances",104
"202","p46",104
"203","bank holiday",103
"204","ch",103
"205","highway code",103
"206","adult learning grant",103
"207","income tax",102
"208","bursary",102
"209","disability allowance",102
"210","csa",101
"211","legal aid",101
"212","marriage",101
"213","access to work",100
"214","fraud",99
"215","winter fuel payment",99
"216","fees",99
"217","change",99
"218","Disability living allowance",99
"219","security",98
"220","dwp",97
"221","debt",97
"222","mobility allowance",97
"223","enduring power of attorney",96
"224","paternity pay",96
"225","alg",96
"226","hgv",95
"227","v888",95
"228","bereavement",95
"229","speed limits",94
"230","s",92
"231","passport renewal",91
"232","hazard perception",91
"233","cancellations",91
"234","name change",90
"235","V14",90
"236","employment",90
"237","birth certificates",90
"238","vehicle tax",89
"239","social services",88
"240","jobcentre",88
"241","connexions",88
"242","court fees",87
"243","benifits",87
"244","pff2 form",87
"245","tax disc refund",87
"246","housing benifit",86
"247","contact dvla",86
"248","mobility",86
"249","towing",86
"250","consumer direct",85
"251","government gateway",85
"252","ni",85
"253","winter fuel",85
"254","book",85
"255","permitted work",84
"256","sickness",84
"257","student finance england",84
"258","self assessment",84
"259","ni number",84
"260","sure start",83
"261","small claims",83
"262","carer",83
"263","savings credit",83
"264","student finance calculator",83
"265","insurance",82
"266","br19",82
"267","incapacity",82
"268","advertise a job",81
"269","visa",81
"270","data protection",80
"271","free school meals",80
"272","retirement age",80
"273","signing on",79
"274","planning",79
"275","tv licence",79
"276","change driving test",79
"277","apprentice",79
"278","volunteering",79
"279","childcare vouchers",78
"280","parking",78
"281","mot history",78
"282","trading standards",78
"283","motoring",78
"284","NATIONAL INSURANCE NUMBER",77
"285","j",77
"286","childminders",77
"287","driving theory test",76
"288","hmrc",76
"289","apprentiships",76
"290","redundancy calculator",76
"291","working tax",75
"292","dvla phone number",75
"293","tax codes",75
"294","stamp duty",75
"295","new deal",74
"296","change of name",74
"297","working time regulations",74
"298","training",73
"299","lpa",73
"300","pregnant",73
"301","provisional driving licence",73
"302","book test",72
"303","courses",72
"304","benefit",72
"305","benefits adviser",72
"306","cscs card",72
"307","telephone number",72
"308","v55/5",71
"309","test",71
"310","child benifit",71
"311","contact student finance",71
"312","change practical test",71
"313","Job seekers",71
"314","sickness benefit",70
"315","child maintenance",70
"316","motability",70
"317","hc1",70
"318","bankruptcy",70
"319","cscs",70
"320","show me tell me",69
"321","nin",69
"322","ssp1",69
"323","signing off",69
"324","diabetes",69
"325","adi",69
