"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF5","85726","96259","Army","10.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF4","70760","84218","Army","32.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF3","50417","64199","Army","95.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF2","40025","50124","Army","94.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF1","25984","35744","Army","23.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR9","47488","50685","Army","50.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR8","41002","47895","Army","111.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR7","37698","47895","Army","154.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6","33490","41441","Army","228.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR4","29769","35378","Army","283.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR3","25525","29899","Army","176.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR2","18489","29899","Army","115.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF5","85726","96259","Royal Air Force","8.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF4","70760","84218","Royal Air Force","20.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF3","50417","64199","Royal Air Force","74.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF2","40025","50124","Royal Air Force","63.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF1","25984","35744","Royal Air Force","13.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR9","47488","50685","Royal Air Force","31.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR7","37698","47895","Royal Air Force","66.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6","33490","41441","Royal Air Force","193.00","Military"
