"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Business Support Assistant","2.00","Operational Delivery"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Administration Assistant","1.65","Operational Delivery"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Communications Assistant","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Hr Administrator","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Support Assistant","1.00","Other"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Procurement Assistant","0.65","Procurement"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","6.00","19100","29550","Facilities Assistant","0.54","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Finance Assistant","2.00","Finance"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Facilities Administrator","2.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Hr Administrator","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Support Assistant To Legal Services","1.00","Law"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Procurement Support Assistant","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","7.00","21600","33050","Receptionist","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","9.00","25000","37550","Archive And Information Administrator","1.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","9.00","25000","37550","Business And Project Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","9.00","25000","37550","Freedom Of Information Officer","2.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","9.00","25000","37550","Ict Security Officer","1.00","Operational Delivery"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Editorial Web Officer","0.60","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Hr Advisor","1.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Projects & Planning Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Facilities Officer","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Facilities Co-ordinator","3.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","10.00","27600","40950","Communications Advisor","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Freedom Of Information Team Leader","1.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Press Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Senior Communications Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Health & Safety Officer","1.00","Other"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Senior Hr Advisor","2.00","Human Resources"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Business Systems Officer","2.00","Knowledge and Information Management (KIM)"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","11.00","30500","44950","Web Communications Officer","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Policy Project Officer","1.00","Policy"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Press Officer (corporate & Digital)","1.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Regional Communications Officer","3.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Management Accountant","2.00","Finance"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Press Officer","2.00","Communications"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Strategy And Planning Lead","1.00","Planning"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Procurement Manager","1.00","Property and asset management"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Policy And Engagement Officer","6.00","Policy"
"Home Office","Independent Police Complaints Commission","Business Services Directorate","110-DCLS1","12.00","34800","50650","Legal Practice Manager","1.00","Law"
