Unit,Merchant Name,Date Posted,Billing Amount,Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,WWW.AEROSOCIETY.CO,02/07/2012,£510.00,Training course for 1 staff member over 3 days ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,TRAVELODGE AGENT,03/07/2012,"£1,403.10",Hotel accommodation for 7 people for 21 nights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,AIRPLAN FLIGHT EQUIP,04/07/2012,£601.98,Specialist IT software for accidents simulator purposes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,TRAVELODGE WEBSITE,04/07/2012,£606.50,Hotel accommodation for 5 people for 10 nights ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,THE OPERATIONAL RE,06/07/2012,£624.00,2 day conference and accommodation costs for 1 person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,VODAFONE,09/07/2012,"£1,299.15",Mobile phone charges for 33 staff at MAIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,WWP TRAINING LTD,11/07/2012,£882.00,3 training courses for 1 person over 3 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,SPIE-INTL SOCIETY OPT ENG,13/07/2012,£507.02,Attendance at a conference for 1 person for 1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,RAINBOW PRIVATE HI,20/07/2012,£554.50,taxi charges to airports for urgent deployment of inspectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,IHS GLOBAL LTD,23/07/2012,£530.00,Annual subscription renewal ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,SELLES MEDICAL,24/07/2012,£763.20,H&S equipment for Branch health and safety assessments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,DUPLO INTERNATIONAL LTD,25/07/2012,£626.40,Printing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,JEPPESEN GMBH,26/07/2012,£807.08,Subscription Renewal of Electronic Chart Services ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,JEPPESEN GMBH,26/07/2012,£579.25,Subscription Renewal of Electronic Chart Services ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,SHELTER STORE LLP,30/07/2012,"£3,000.00",Accommodation costs - provision of cycle racks ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,BRIT MIDLAND0100422696954,30/07/2012,"£2,280.00",Training course for one accident investigator over 4 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,CROWNE PLAZA,06/07/2012,"£1,069.20",Hotel accommodation 4 people 1 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,CROWNE PLAZA,06/07/2012,"£1,099.17",Hotel accommodation 4 people 1 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,CROWNE PLAZA,06/07/2012,"£1,069.20",Hotel accommodation 4 people 1 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,CROWNE PLAZA,06/07/2012,"£1,069.20",Hotel accommodation 4 people 1 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,CROWNE PLAZA,06/07/2012,"£1,069.20",Hotel accommodation 4 people 1 night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,VIRGIN TRAINS.COUK,03/07/2012,£596.60,"SofS visit, accompanied by PS and 2 other members of Staff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,STATIONERY OFFICE BOOK,10/07/2012,£866.27,Provision of Parliamentary Papers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,STATIONERY OFFICE BOOK,25/07/2012,£891.13,Provision of Parliamentary Papers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,MORGANS,06/07/2012,"£2,342.50",Annual seminar for 41 staff inc accommodation and refreshments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,LEXISNEXIS UK,05/07/2012,"£3,600.00","Staff Training for 2 staff members, 3 days each",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,LANCASTER UNIVERSITY,11/07/2012,"£2,250.00","Staff Training - PhD course fees for one person, for one year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,SHURGARD SELF STORAGE,16/07/2012,"£1,775.36",Furniture storage for official posted overseas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,E OF ENGLAND AMB,03/07/2012,£552.00,2-day conference for one person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,E OF ENGLAND AMB,17/07/2012,"£7,728.00",Staff training - 2 day event for 14 people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,BPP PROF EDUCATION,18/07/2012,£700.00,Staff training - 8 Evening Classes for one person ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DfT,E OF ENGLAND AMB,30/07/2012,"£1,104.00",Staff training - 2 day event for 2 people
DfT,OLSON ELECTRONICS LTD,13/07/2012,£606.60,Power Equipment
DfT,UPGRADE OPTIONS LTD,18/07/2012,"£4,274.40",IT Hardware
DfT,INITIAL CITY LINK,02/07/2012,£962.49,Courier charges from 11/05/12 to 20/06/12
DfT,LON.BUS CONFERENCE,11/07/2012,"£1,078.80",Attendance at Conference - 1 person
DfT,MITREPRIZE LTD,11/07/2012,£786.00,Printing
DfT,IMPERIAL COLLEGE VAC01,18/07/2012,"£4,500.00",Accommodation for Olympics shift workers x 38 nights
DfT,IMPERIAL COLLEGE VAC01,18/07/2012,"£4,297.50",Accommodation for Olympics shift workers x 31 nights
DfT,OPP LIMITED,23/07/2012,"£1,254.00",Training in coaching techniques for 1 person 
DFT,DOD`S PARLIAMENTARY CO,05/07/2012,"£1,000.00",Training course for 7 members of staff one day
DFT,DOD`S PARLIAMENTARY CO,05/07/2012,"£1,000.00",Training course for 7 members of staff over one day.
DFT,WP-HEMMING GROUP L,20/07/2012,£920.77,Attendance at conference for 1 staff member over 5 days
DFT,WP-HEMMING GROUP L,20/07/2012,£920.77,Attendance at conference for 1 staff member over 5 days
DFT,PENNA PLC,23/07/2012,£534.54,Advertisement fees
DFT,THE QUEENS HOTEL,25/07/2012,£532.00,Venue hire cost for Public consultation event
DFT,ESRI (UK)LTD,26/07/2012,£756.00,Training Course 1 person 2 days
DFT,WWW.AGI-ORG.UK,26/07/2012,£732.00,Corporate Membership to the Association for Geographic Information for Statistics Roads & Freight Division
DFT,Hotel Suisse Sa,06/07/2012,"£1,237.14",Hotel accommodation for one staff member for x10 nights
GCDA,JULES OF COVEN,10/07/2012,"£1,034.30",Vehicle Repair
GCDA,SWAN MILL GARAGE,12/07/2012,"£1,034.84",Vehicle Repair
GCDA,ARNOLD CLARK AUTO,30/07/2012,£509.22,Vehicle Repair
GCDA,GRANGE JAGUAR & DOVES VO,31/07/2012,£536.54,Vehicle Repair
DSA,SEAN DAVIES MOTORCYCLE,04/07/2012,£500.00,Service and repair for official motorcycle
DSA,BENHAM SERVICE,09/07/2012,"£1,227.14",Repairs for official motorcycle
DSA,DICK LOVETT (BRISTOL),16/07/2012,"£1,183.92",Service and repair for official motorcycle
DSA,BRITISH A   1252491506661,17/07/2012,"£1,208.49",Economy class return flight for one staff member
DSA,TAUNTON FORD-SERVICE,24/07/2012,£694.01,Service and repairs for official car
DSA,CURRYS,31/07/2012,£579.00,Tablet device for mobile IT project
DVLA,WWW.CIPS.ORG,12/07/2012,"£1,398.00",Training event for 1 member of staff for 2 days
DVLA,WWW.CIPS.ORG,12/07/2012,"£1,398.00",Training event for 1 member of staff for 2 days
VCA,AE EUROPE LIMITED,25/07/2012,£503.75,Car hire in Italy
VCA,Hotel Suisse Sa,03/07/2012,£687.22,5 nights for 1 attending UN meeting
VCA,SEDUNIA TRAVEL (M/O),12/07/2012,"£2,106.87",3 return flights for east Asia office staff
VCA,HILTON CHENNAI,16/07/2012,£738.15,Room for 6 nights
VCA,AEROFLOT    5559574070771,26/07/2012,£628.29,1 return flight
VCA,CIBT-ZVS,31/07/2012,£684.95,Cost of visa
VOSA,TRAVELODGE AGENT,02/07/2012,£602.30,Overnight accommodation
VOSA,LEICESTER STAGE HOTEL,04/07/2012,£690.00,Overnight accommodation
VOSA,OFFICE DEPOT,09/07/2012,£589.07,Stationery
VOSA,NOVOTEL BIRMINGHAM CITY C,17/07/2012,£828.00,Overnight accommodation
VOSA,WWW.NEOPOST.CO.UK,23/07/2012,£515.00,Franking Machine credits for postage
VOSA,WWW.NEOPOST.CO.UK,24/07/2012,£515.00,Franking Machine credits for postage
VOSA,WWW.NEOPOST.CO.UK,25/07/2012,£515.00,Franking Machine credits for postage
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,£739.93,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,£672.54,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,"£1,530.52",Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,£930.54,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,£695.49,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,02/07/2012,"£1,991.86",Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,R.I.C.S. -(DRS),03/07/2012,£600.00,2x subscription costs fop Price and Cost Indices
HIGHWAYS AGENCY,PENNA PLC,03/07/2012,£504.40,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,PENNA PLC,03/07/2012,£919.03,Statutory Advertising for work undertaken on HA road network
HIGHWAYS AGENCY,BACK 2,03/07/2012,"£1,164.00",Specialist equipment for one person following DSE assessment
HIGHWAYS AGENCY,GROUP SECURITY SER,04/07/2012,"£1,632.00","Supply of ""proximity"" security cards"
