"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Training & Liaison","1","AO","21850","22940","Team Member","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Training & Liaison","1","EO","25610","29210","Executive Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Training & Liaison, Committee & Office Support","1","SEO","36240","42760","Team Leader","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Committee & Office Support","1","HEO","30070","34760","Team Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Committee & Office Support","1","EO","25610","29210","Team Manager","0.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Office Support","1","AO","21850","22940","Team Member","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Office Support","1","AO","21850","22940","Not In Post","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Committee Support","1","AO","21850","22940","Team Member","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support Division Director","1","G6","57800","69340","Head of Business Support","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Quality & Communications","1","SEO","36240","42760","Team Leader","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Quality Management","1","HEO","30070","34760","Team Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Quality Management & Design Services","1","EO","25610","29210","Team Member","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Typing & Design Services","1","AO","21850","22940","Team Member","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Communications & Directors Support","1","HEO","30070","34760","Team Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Communications","1","EO","25610","29210","Team Member","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Communications & Directors Support","1","AO","21850","22940","Team Member","0.67","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Directors Support","1","EO","25610","29210","Manager Directors Office","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Directors Support","1","AO","21850","22940","Directors Support Officer","1.50","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","G7","48100","57720","Team Leader","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","SEO","36240","42760","Team Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","HEO","30070","34760","Team Manager","3.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","EO","25610","29210","Team Member","3.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","EO","25610","29210","Not In Post","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Information Technology","1","AO","21850","22940","Not In Post","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","G7","48100","57720","Accounting Team Manager","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","SEO","36240","42760","Not In Post","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","HEO","30070","34760","Financial Services","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","EO","25610","29210","Financial Services","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","EO","25610","29210","Financial Services","0.80","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Business Support - Financial Services","1","AO","21850","22940","Financial Services","3.25","Finance"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals","3","G6","57800","69340","Assessments Team Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals","3","SROII","48100","57720","Assessments Assistant","0.40","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals Assessment","3","G7","48100","57720","Assessments Team Leader","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals Assessment","3","G7","48100","57720","Assessments Assistant","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals Assessment","3","G7","48100","57720","Not In Post","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals Assessment","3","VRO","48100","57720","Assessments Assistant","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - Biologicals Assessment","3","HSO","30070","34760","Assessments Assistant","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division - General Assessment","3","G6","57800","69340","Assessments Team Leader","1.00","Operational Delivery"
