Entity,GL Date,Merchant name,Amount,Description
EA,15/04/2016,SELWOOD LTD,2499.66,Three week hire of Selwood S150 pump along with various hose sections.
EA,15/04/2016,XMA LTD,649.47,Eight printer toner cartridges for incident room printer at Horizon House.
EA,15/04/2016,WWW.TEMPCON.CO.UK,554.42,"Eight hobo pendant temperature and light 64K loggers and a base station for monitoring environmental parameters for site at Hoveton Great Broad, Norfolk"
EA,15/04/2016,MULTICELL INT NORWICH,890.07,"Nine 12V sealed 120aH batteries and charger to power sonar cameras for use on site at Hoveton Great Broad, Norfolk "
EA,15/04/2016,SAFETYGEARS,1746.24,"Two protecta rescue tripods for stable mounting of sonar cameras for site at Hoveton Great Broad, Norfolk"
EA,17/04/2016,CABI BIOSCIENCE,1903.44,North American weevils were used as a bio-control to control Azolla filiculoides which is a non-native species of fern which is present on the Hacklinge Marshes and the Wingham river.  
EA,18/04/2016,GREEN SCHEME SOLUTIONS,906.48,Grey recycled plastic beams for use on rebuilding landing stage for Waterways.
EA,18/04/2016,KROHNE LTD,937.09,"In-situ calibration of Krohne flow meter, plus battery change, at Kennett Pumping Station"
EA,18/04/2016,WESSEX GARAGES FEE,822.06,"Service, fault investigation and repairs to Nissan Leaf "
EA,18/04/2016,XYLEM WATER SOLUTIONS,3880.8,Telemetry outstations as part of the ongoing upgrade project to replace old out of date outstations
EA,18/04/2016,HONEY BROTHERS LTD,594.62,Extention rods for saws for cutting trees over rivers
EA,18/04/2016,LORD TECHNICAL LIMITED,994.8,Replacement camera head used for borehole and stilling pipe camera surveys
EA,18/04/2016,MARLEC.CO.UK,672.96,Solar and wind turbine to provide power at new outstation
EA,18/04/2016,WWW.CONSTRUCTIONMATERI,1571.45,Lightweight metal roofing sheets and part replace old damaged storage roof
EA,18/04/2016,BLANDFORD TOOLS,579.1,Laser measure for EA moorings maintenance and service of disc cutters
EA,18/04/2016,HALCYON SOLUTIONS,1062.56,Lightning barriers for new sensors at Marston on Dove fish pass.
EA,18/04/2016,JEWSON LTD,806.66,Shuttering timber for making up shuttering boxes to replace Shiplake Weir walkway on the River Thames
EA,18/04/2016,EXELIS VISUAL INFO SOL,2746.8,"Maintenance for image processing software on Geomatics network, used for remote sensing analysis."
EA,18/04/2016,ABARIS INTERNATIONAL L,2749.33,Three safety harnesses for working on various incident responses.
EA,18/04/2016,PAYPAL  AIRSCIENCET,2322,"Portable fume hood for the use with harmful substances, a health and safety requirement"
EA,18/04/2016,SOUTHERN SHEETING SUPP,892.71,Metal roofing sheets for the Romsey generator roof
EA,18/04/2016,FH BRUNDLE,901.87,Steel poles for the condtruction of the Romsey generator roof
EA,18/04/2016,K INTERNATIONAL PLC,622.8,Transcription service charge for digitally recorded interviews under caution.
EA,18/04/2016,HAMMOND DRYSUITS,791.5,Dry suit to be used for bathing water sampling
EA,18/04/2016,DESURVEY PLC,737.05,Temporary staff costs
EA,18/04/2016,CORPORATE DOCUMENT,2166,Map design and alterations service for location maps to our own offices and depots which are available for staff and general public use.
EA,18/04/2016,ARCO LTD,540.8,Multi gas detector for Environment Officers use
EA,18/04/2016,ARCO LTD,1000,Two multi gas detectors for Environment Officers use
EA,18/04/2016,LLOYDS BRITISH TESTING,1149.3,Repairs to the overhead gantry crane at Osney depot
EA,18/04/2016,ADLER & ALLAN LTD,1816.92,Safe disposal of sewage from Rye Scots Float office and depot
EA,18/04/2016,ROSHAL SPACE CONSU,516,Four week hire of a storage container for Sentinel House
EA,18/04/2016,ROSHAL SPACE CONSU,2636.76,Refurbishment works to welfare room at Sentinel House
EA,18/04/2016,GAMART ENGINEERING,2832,"Refurbishment of floodgates at Blackwater Marina, Maylandsea."
EA,18/04/2016,RON SMITH & CO,978.65,Annual servicing of eight pole chainsaws and strimmers.
EA,18/04/2016,RON SMITH & CO,1104.04,Annual servicing of ten strimmers and hedgecutters
EA,18/04/2016,GILES RAYMOND AGRICULT,1500,Supply and installation of a new gate for an EA boathouse.
EA,18/04/2016,XYLEM WATER SOLUTIONS,648,Repairs to two telemetry outstations for transfer of hydrometric data.
EA,18/04/2016,LINCOLN SECURITY LTD,625.42,Three door locks fitting to new wooden kiosks which will be installed to contain river level monitoring equipment.
EA,18/04/2016,OTT HYDROMETRY LTD,1865.71,Repairs to three surface water data loggers following faults with the printed circuit boads.
EA,18/04/2016,MIDDLETON AGGREGATES L,625.97,"40 tons of crushed concrete to install access route to a site for the purpose of river restoration at Southmill Farm, Dunton"
EA,18/04/2016,IET SERVICES LTD,561.6,"Hire of a meeting room for 20 people in Birmingham including lunch and coffee, projector and flip charts for a meeting to close the Waste Exemptions project "
EA,18/04/2016,SURVEY OPERATIONS,660,One day of topographic surveying of main river channels to determine the locations and depths of silt to determine if the watercourse needed desilting.
EA,18/04/2016,SURVEY OPERATIONS,1320,Two days of topographic surveying of main river channels to determine the locations and depths of silt to determine if the watercourse needed desilting.
EA,18/04/2016,ANGLIATOOLCENTRE,641.8,"Tools for new employee at Kennett Pumping Station including toolbox,socket set ,hammers ,crowbars, pliers and screwdrivers"
EA,18/04/2016,UCC COFFEE UK LTD,554.98,Annual maintenance of the coffee machine in Horizon House.
EA,18/04/2016,CALOR GAS ACCOUNT PAYM,794.22,Refill one of two LPG tanks on site which heat the buildings and the Leigh flood barrier structure as well as offices
EA,18/04/2016,SOUTHERN SHEETING SUPP,840.26,"Sheeting materials, flashing and fixings for the installation of a new roof on anoperational fish monitoring sites in Romsey"
EA,18/04/2016,WWW.ELLIOTTS.UK.COM,1011.69,Timber for the superstructure and external cladding for the façade for the installation of a new roof on an operational fish monitoring sites in Romsey
EA,18/04/2016,WWW.REACTEC.COM,1262.82,Communications module as part of the REACTEC system to monitor the use of vibratory tools in the prevention of Hand Arm Vibration Syndrome for 16 field operatives for Shropshire and Herefordshire.
EA,18/04/2016,MASSON SEELEY & CO,1279.14,"Twenty 'men at work' signs, twelve 'diversion' signs, and six 'Leigh flood storage' signs for display throughout Hayden Country Park during maintenance work."
EA,18/04/2016,L H JONES & SONS LTD,1153.09,"Various boat equipment, including mooring stakes, docklines, lifejacket, and two pairs of deck shoes."
EA,18/04/2016,MAINTENANCE SUPPLIES L,2702.7,Twenty metres of anti slip mats designed to prevent persons from slipping in the wet when entering all of the flood defence debris screens.
EA,18/04/2016,SARACEN DIST LTD,1865.41,"200 amp welder and generator, two claw hammers, a five metre earth lead, a five metre welding lead and a toolbox."
EA,18/04/2016,SOLIHULL COLLEGE,1965.9,Five day training course for seventeen people on enhanced intelligence gathering to support prosecutions.
EA,18/04/2016,WWW.BBOFFICESUPPLIES.C,650.7,Ergonomic chair for member of staff following work based health assessment.
EA,18/04/2016,WWW.ARCO.CO.UK,1919.81,Eighteen sets of custom made ear moulds for field team use in noisy environments
EA,18/04/2016,RS COMPONENTS,545.42,"Various materials and tools for environmental outstations, including screwdriver sets, hose couplings, in-line fuse holders, D batteries and spade terminals."
EA,18/04/2016,RS COMPONENTS,795.17,"Various materials and tools for hydrometry and telemetry workshop at Coverdale House, including quick acting fuses, nitrile O-rings, AAA and C batteries, modems, antenna, pipe wrench, and various junction boxes."
EA,18/04/2016,RS COMPONENTS,997.38,"Various tools and parts for use in the hydrometry and telemetry workshop at Coverdale House, including crimping pliers, rolls of vinyl tape, 22 piece combination hex ball driver set, electricians tool holder and 1,400 insulated ferrules in various sizes"
EA,18/04/2016,ELECTRAFISH LIMITE,5160,Four anode control box for electric fishing in Kent and south London to be used in routine fish monitoring and for fish rescues.
EA,18/04/2016,COLLINS NETS LIMITED,1075.68,"Replacement of 30 hand nets,2 gill nets and 24 barrell floats for repairing seine nets damaged due to winter flooding of Riccall Depot"
EA,18/04/2016,TUIN LTD,714.24,Wheelie bin storage shelter for depot to protect the spill kits for Hafren yard shrewsbury
EA,18/04/2016,BALLYCLARE LTD,2643.42,Fifteen weatherproof coats for field services team members based at hafren house shrewsbury
EA,18/04/2016,CARTER HAULAGE & STORA,756,One day hire of a crane lorry for unloading steel piles at site.
EA,18/04/2016,G & J PECK,636,Three super turbocut telescopic saws and three telescopic extensions for bushing work.
EA,18/04/2016,FORESTRY COMMISSION,704.88,Two months biomass heating for Kielder hatchery
EA,18/04/2016,GREEN SCHEME SOLUTIONS,632.76,High density non-rotting plastic backing board for attaching racks of monitoring equipment for a new river flow site on the River Camel.
EA,18/04/2016,OPEN UNIVERSITY,1393,Open University fee for one person undertaking a mathematics statistics module as part of a certificate of higher education.
EA,18/04/2016,CHARNLEYS LOCKSMIT,3120,Thirty multi lock high security padlocks to secure access to key Environment Agency river monitoring sites within the North East of England area
EA,18/04/2016,WWW.BBOFFICESUPPLIES.C,814.09,Ergonomic chair for member of staff following work based health assessment.
EA,18/04/2016,T H WIGGANS IRONMONGER,687.35,Ten padlocks for use on EA assets
EA,18/04/2016,BURLINGTON UNIFORMS LT,729.07,"Forty high corporate polo shirts for all Essex, Norfolk and Suffolk environment officers and one high visibility coat."
EA,18/04/2016,WWW.BBOFFICESUPPLIES.C,601.5,Ergonomic chair for member of staff following work based health assessment.
EA,18/04/2016,CENTRAL CONSTRUCTION S,500.38,19.36 tonnes of 125 to 75mm limestone used to constructed a new hard standing to store materials and equipment on at Draycott Depot
EA,18/04/2016,CENTRAL CONSTRUCTION S,805.93,"Forty tonnes of 10/4mm gravel used in the construction of the drainage system for the new storage building at Draycott depot, Derby."
EA,18/04/2016,ENTERPRISE,589.74,Six week vehicle hire whilst making daily commute to oversee a building project at Rye Scots Float depot.
EA,18/04/2016,WWW.IFM.ORG.UK,505,Registration fees for two people to attend a farming and fisheries conference.
EA,18/04/2016,FUEL TANK SHOP LIMITED,1461.6,250 litre fuel bowser for a remote controlled grass cutter used for steep banks
EA,18/04/2016,APB TRADING LTD,906.42,Repairs to locks and cables to the roller-doors of an EA vehicle.
EA,18/04/2016,GRASSFORM PLANT HIRE L,593.09,"Excavators mats for Gloucester field services team used for tracked vehicles and plant off road to minimize damage to roads, kerbs and grass areas."
EA,18/04/2016,WWW.ARCO.CO.UK,1998.43,"Hand wipes, hand towels,screenwash for field teams vehicles and  80 gloves for Gloucester Depot Stores"
EA,18/04/2016,VALUATION OFFICE AGENC,647.31,Independent valuation of land at Burrowbridge that the EA was putting up for sale.
EA,18/04/2016,SAFETYSHOP,1101.6,Six recycled plastic vandal and grafitti resistant bollards for use at Dovers Corner flood storage area.
EA,18/04/2016,P A TURNEY LTD,1342.8,One Honda 21 inch rotary lawn mower with hydrostatic drive and an 83 litre grass bag.
EA,18/04/2016,P A TURNEY LTD,1598.4,TwoHayter 496 19 inch rotary lawn mowers
EA,19/04/2016,WM. ARMSTRONG(LONGTOWN,1138.32,Haulage of flood barriers used in recent flood event from Carlisle to Bradley
EA,19/04/2016,PROFIX FABRICATIONS LT,3312,Telemetry kiosks constructed to allow solar panels to be used at the site.
EA,19/04/2016,BRITISH GEOLOGICAL SUR,600,Annual fee for hosting and updating website containing images visualising some of the complex processes underpinning the water environment and its management under the Water Framework Directive.
EA,19/04/2016,GRIFFIN WINDOWS,878,PVC door for Lox Yeo sluice
EA,19/04/2016,RS COMPONENTS,2640,Pressure sensor calibrator.
EA,19/04/2016,BELBIN ASSOCIATES,1008,Behavioural profile reports for 24 staff as a part of staff development programme
EA,19/04/2016,ELECTRAFISH LIMITE,2340,Re-conditioned electric fishing control box for fish survey work
EA,19/04/2016,BROOKRIDGE TIMBER,1075.52,Various sizes of timber to replenish stocks at Clyst Honiton depot wood store.
EA,19/04/2016,FARNELL INTERNET,529.73,Telemetry outstation batteries to replace faulty units.
EA,19/04/2016,CUTHBERTSON LAIRD GROU,616.98,Annual calibration of pressure testers and new multimeter.
EA,19/04/2016,WOBURN CHEMICALS LTD,808.2,Hydrogen peroxide for emergency aeration during incidents
EA,19/04/2016,CUTHBERTSON LAIRD GROU,2482.8,Calibration equipment for testing pressure sensors and cable quality
EA,19/04/2016,WWW.NEOPOST.CO.UK,505.9,Quarterly top up of franking machine at Sale depot
EA,19/04/2016,Hilti (Gt. Britain) Lt,812.82,Four drill bits and 25 packs of injectable mortar for drilling holes and fixing steel reinforcing for concrete floodwall in Great Yarmouth Harbour
EA,19/04/2016,KINGCOMBE AQUACARE LTD,2343.18,Installation of new telemetry cabinet as part of telemetry flood warning site Improvement works at Bradley Bridge.
EA,19/04/2016,KINGCOMBE AQUACARE LTD,2606.57,"Improvements at Parsons Street flood warning site, including replacement telemetry cabinet and plinth, earth pit and cable routing."
EA,19/04/2016,PRINTERBASE,691.25,Ten toner cartridges for printer in Duty House
EA,19/04/2016,SCOTIA RADIO SERVICES,519,Six way chargers for two way radios to be charged.
EA,19/04/2016,ERNEST DOE / SONS,1536.38,River suitable jet washer to clear public walkways of silt and moss.
EA,19/04/2016,PAYPAL  ECONOMICSFO,1140,Registration fees for six people to attend a one day Envecon conference.
EA,19/04/2016,911VIRGIN/CCTV42,1427.16,CCTV recording equipment for Tubb's Bottom fish pass monitoring
EA,19/04/2016,WWW.VIRIDOR.CO.UK,933.88,Three skip collection and replacement from Clyst Honiton depot.
EA,19/04/2016,WWW.VANARACK.COM,984.62,Two chemical storage vaults to be used on future field services construction projects to safely contain fuels on site.
EA,19/04/2016,GRAINGER TUBOLT LTD,1354.99,Various key clamp fittings and tubing to replenish stocks at Clyst Honiton stores usually used for public safety works
EA,19/04/2016,CROCODILLA LTD,4194,Fabrication of three eel passes for flow gauging stations
EA,19/04/2016,THE BCI FORUM MOTO,990,Distance learning course for one person on business continuity.
EA,19/04/2016,HACH LANGE LTD,922.2,Formazin turbidity solution used to calibrate turbidity probes on water quality instruments which are used to indicate the health and biological processes of water.
EA,19/04/2016,CHARTERED MNGMENT,1268.2,Membership and course fee to become an accredited chartered manager with Chartered Management Institute
EA,19/04/2016,WWW.KERRCO AUTOMATION,3327.42,"Two relay output boards, one analogue input board, and one analogue output board which form part of a potential replacement system for Kilo Gate of the Thames Barrier control systems."
EA,19/04/2016,STRUTTANDPARKER.CO,524.7,"Agents fees for managing a licence to allow the set up  of a site compound on private land at Chapel Beck, Guisborough."
EA,19/04/2016,GEOINVESTIGATE LTD,720,"Ground pressure testing and site supervision at Chapel Beck, Guisborough."
EA,19/04/2016,GLANVILLE CLEANSING,1170,CCTV survey as part of culvert cleaning as part of maintenance work on flood defence systems.
EA,19/04/2016,GLANVILLE CLEANSING,1620,Culverts jetwash cleansing and truck for removal of muck for maintenance of flood defence systems.
EA,19/04/2016,CUTHBERTSON LAIRD GROU,2199.6,Replacement Druck pressure tester to replace an old unit that was beyond economical repair
EA,19/04/2016,THE CUMBRIA GRAND HOTE,1563.5,"One day room hire for seventy people, including lunch and refreshments, for a Cumbria floods partnership meeting."
EA,19/04/2016,TANKERSLEY MANOR,900,Four day room hire only for ten people for a meeting discussion legal case matters 
EA,19/04/2016,FOSTER FABRICATION,4500,Manufacture and fit a bespoke platform and debris screen as part of health and safety works at Warwick Bridge.
EA,19/04/2016,RS COMPONENTS,647.05,"Threading set, set square, pin punch, four piece centre punch, calipers, screwdriver set, security driver and wrench set, six piece handle file set."
EA,19/04/2016,WORLD OF TRAVEL,557.41,"One day room hire for fifteen people, including lunch and refreshments, for a joint programme management team meeting in Birmingham"
EA,19/04/2016,BURLINGTON HOTEL,3210,"One day room hire for 65 people, including lunch and refreshments, for a theme advisory group meeting in Birmingham."
EA,19/04/2016,ROB PERRY MARINE LTD,820,One day training course for three people on the operation of Very High Frequency marine radios.
EA,19/04/2016,ROB PERRY MARINE LTD,1091.25,One day training course for three people on sea survival.
EA,19/04/2016,GREENHAM TRADING LTD,667.66,Janitorial supplies for Thames Barrier and associated gates In house cleaning team for March 2016
EA,19/04/2016,GREENHAM TRADING LTD,1105.12,Janitorial supplies for Thames Barrier and associated gates In house cleaning team for February 2016
EA,19/04/2016,BUILDERS EQUIPMENT,628.61,Two paddle mixers used for mixing high grade cement for repairs to flood walls.
EA,19/04/2016,EAST RIDING OF YORKSHI,965.76,Six month closure of public footpath to facilitate the construction works to a riverside flood defence as part of the Snaith Ings Reservoir repairs scheme.
EA,19/04/2016,CASTLE OF COMFORT,570,"Accommodation for one person for four nights, and one person for two nights, including evening meals, whilst conducting Health Protection Agency inspections"
EA,19/04/2016,EFE & GB Nets,781.2,Fifteen crayfish traps used for freshwater monitoring.
EA,19/04/2016,WWW.LADDER STORE.COM,555.07,Four folding ladders to be carried in vehicles for easy entry and exit into watercourses.
EA,19/04/2016,JOHNSTONES DECORATING,563.84,Non slip floor paint safety signs brushers filler and wall paint for interior renovation of pump house
EA,19/04/2016,CORMAC SOLUIONS LTD,690,One day risk assessment and safety method training course for ten people held at Bradney depot.
EA,19/04/2016,HOTEL MERCURE JOSEFSHO,655.47,Six nights B&B for one person attending a nuclear waste conference in Vienna
EA,19/04/2016,KNIGHT FENCING,1114.56,Two metre high protect twin wire mesh fencing with posts and gate for use at gauging station.
EA,19/04/2016,NORTHERN POWERTOOLS &,503.28,"Four of each, square mouthed shovels, round mouthed shovels, spades, 5ft crow bars, handsaws, lump hammers, claw hammers and fencing pliers to restock the stores at Bridge End depot "
EA,19/04/2016,AIR LIQUIDE UK LTD,3759.28,Purchase and rental of calibration gases from Air Liquid for use in mobile monitoring labs
EA,19/04/2016,B & G LOCK & TOOL CO L,1094.16,Padlocks to secure EA sites and assets within Shropshire & Hereford areas.
EA,19/04/2016,WWW.ARCO.CO.UK,2114.28,Plastic fence panels used as barriers around work areas for public safety 
EA,19/04/2016,WHITE HART,553.9,Three day training course on coastal processes for two people includes accommodation and meals 
EA,19/04/2016,HOLIDAY INN EXPRESS,748,Accommodation for eleven people for one night whilst attending a one day UK Network of Environmental Economists conference.
EA,19/04/2016,PRIORY ROOMS (BULL STR,890,"Two days room hire for fifteen people, including lunch and refreshments, for an economics and social science team meeting an technical training session."
EA,19/04/2016,ACTION FOR BLIND P,889.8,"One day room hire for 25 people, including lunch and refreshments, for a national hazardous waste meeting."
EA,19/04/2016,J C GILLESPIE LTD,1080,"Low loader transport costs for a thirteen tonne excavator on four trips - Winsford depot to Lilford park, Lilford Park to Leigh depot, Leigh depot to Merton Bank, and Merton Bank to Winsford depot."
EA,19/04/2016,KILLGERMS CHEMICAL,1532.16,Chemicals for pest control on flood defences to ensure they are not undermined.
EA,19/04/2016,SAFETYSHOP,616.75,Four 'men at work' signs and four 'diversion this way' signs.
EA,19/04/2016,CIVIL SERVICE,875,"One day room hire for sixteen people, including lunch and refreshments, for an environment and business non-site based waste regulation work priorities meeting."
EA,19/04/2016,SCREWFIX DIRECT,1007.01,"Socket sets, spanners, pliars, tape measures, allen keys, screw driver sets, impact wrench, hammers, saws, drill bits and chisel sets for the hydrometry and telemetry workshop at Riccall depot."
EA,19/04/2016,PAYPAL  SOLOSPRAYER,1433.48,Ten 6 litre and one 10 litre stainless steel pressure sprays or use on vehicles and equipment in order to prevent cross contamination and spread of invasive species when on site.
EA,19/04/2016,TRAVIS PERKINS,585.5,"Four manhole covers, four 600mm x 450mm concrete chamber frames, one 1200mm x 750mm concrete chamber frame and one pair of heavy duty lifty keys for use between Donna Nook and Gibraltar Point."
EA,19/04/2016,MONCASTER WIRE PROD LT,3057.6,Twenty galvanised steel metal closing posts and twenty galvanised steel hanging posts for the repair and maintenance of gates from Donna Nook to Skegness.
EA,19/04/2016,TENABLE NETWORK SECURI,1605.84,Annual subscription to Nessus professional which is security assurance software.
EA,19/04/2016,CONFERENCE ASTON LTD,3240,"One day room hire for 65 people, including lunch and refreshments, for a national river basin management service half year review."
EA,19/04/2016,TEBAY SERVICES HOT,3750,Accommodation for sixteen people for three nights whilst providing mutual aid during winter floods 2015-16
EA,19/04/2016,CHARLES H HILL,531.32,"Annual service of one chainsaw, a new set of files for chainsaw maintenance, and a full set of protective chainsaw clothing including jacket, trousers and gloves."
EA,19/04/2016,G CROOK AND SONS,528,Recycle and replacement of two skips for Louds Mill depot
EA,19/04/2016,P A TURNEY LTD,1598.4,Two lawnmowers to replace old unserviceable mowers for lock site maintenance to be used at Sonning and  Days locks
EA,19/04/2016,AGGREGATE IND UK L,590,"20 tonnes of MOT Type I to construct the haul route for dredging works at Bottersford, Nottinghamshire"
EA,19/04/2016,DAVID MUSSON FENCING,1305.66,200mtrs of Post and rail fencing to mitigate cattle poaching of river banks
EA,19/04/2016,WORLD OF TRAVEL,557.41,"One day room hire for fifteen people, including lunch and refreshments, for a workshop on the replacement of rod licence services."
EA,19/04/2016,WWW.BBOFFICESUPPLIES.C,698.1,Ergonomic chair and document holder for member of staff following work based health assessment.
EA,19/04/2016,WWW.EVERSHEDS.COM,567.72,"One day training course for two people entitled 'Driving for work: Policies, police investigation and law'."
EA,19/04/2016,CONFERENCE ASTON LTD,855.6,"One day room hire for thirty people, including lunch and refreshments, for a quarterly meeting of the national health, safety and wellbeing action group meeting in Birmingham"
EA,19/04/2016,NORTHERN CONSTRUCT,714,One hundred tubes silkaflex sealant for repair to flood wall on River Freshney
EA,19/04/2016,WESTERN POWER DISTRIBU,509.27,Disconnection of the electricity supply at Lea Marston for cable removal.
EA,19/04/2016,WWW.THOMASTELFORD.ORG.,1911,One day room hire for 40 people from Environment Agency and our WEM suppliers to train on a new system being introduced to exchange data and information more efficiently. The rental included drink refreshments but no lunch. 
EA,19/04/2016,WWW.ARCO.CO.UK,791.64,Replacement stock of Skytec gloves required to be worn for every water sample taken to ensure the sample is not contaminated.
EA,19/04/2016,HIRE STATION-LTD,1584,One day training course for seven people on working within confined spaces.
EA,20/04/2016,GB HYDRAULICS(S'AM,563.47,Four spherical eyes manufactured for lock gate ram connections at Godstow.
EA,20/04/2016,ENGLISH WOODLANDS,556.56,Trees for planting on Environment Agency owned sites in the Sussex Ouse area.
EA,20/04/2016,CURRYS ONLINE,1799.99,High specification stand alone processing laptop specifically for the hydroacoustic fish monitoring equipment.
EA,20/04/2016,SCREWFIX DIRECT,670.07,"Replacement 18v cordless drills and drill bit, plus nuts, bolts and screws to be used for site maintenance."
EA,20/04/2016,TRADE FAST DISTRIBUTIO,724.57,"Various washers, thunderbolts, drill bits and equipment for the River Dove fish pass project in Dovedale"
EA,20/04/2016,EFE & GB Nets,1033.2,Twenty crayfish traps used for freshwater monitoring.
EA,20/04/2016,CATER-KWIK LTD,803.98,Commercial washing machine for use in the dry room to clean high visibility jackets
EA,20/04/2016,SAFE AND SECURE,1056,Twenty Union padlocks to be used on securing sites in the Stour catchment
EA,20/04/2016,GB HYDRAULICS(S'AM,696.89,Thames lock gate ram refurbished for Godstow lock complex and three new hydraulic hoses and fittings supplied..
EA,20/04/2016,GB HYDRAULICS(S'AM,696.89,Thames lock gate ram refurbished for Godstow lock complex and three new hydraulic hoses and fittings supplied..
EA,20/04/2016,TNT UK LTD,885.41,"Six shipments for courier delivery, domestic and international deliveries provided by facilities for staff at Horizon House"
EA,20/04/2016,WWW.HSSTOOLHIRE.CO.UK,1020,Honda EU20i petrol generator to run imaging sonar monitoring equipment.
EA,20/04/2016,LEICA GEOSYSTEMS LIMIT,768,"Annual service of a Leica GPS 1200 kit, necessary to ensure the correct calibration of the instrument, used for topographic and level surveys of fluvial and coastal flood defence structures and defences in Sussex."
EA,20/04/2016,LEICA GEOSYSTEMS LIMIT,1512,"Renewal of annual SmartNet Licence, which allows surveys to be conducted without the need for post processing, and is used for topographic and level surveys of fluvial and coastal flood defence structures and defences in Sussex."
EA,20/04/2016,ADLER & ALLAN LTD,809.58,Emptying of Plucks Gutter depot cess pit.
EA,20/04/2016,SCIENTIFIC ANALYSIS LA,724.8,Silt testing to enable essential dredging works to take place following winter flooding 2015-16.
EA,20/04/2016,E A TECHNOLOGY,780,Registration fee for one person to attend the Electrical Engineers Forum
EA,20/04/2016,WWW.GXOPTICAL.COM,591.14,Eyepieces for microscopes.
EA,20/04/2016,LOCKSTOCK & BARREL,975,Ten high security padlock which are used on many EA monitoring sites for security
EA,20/04/2016,ELECTRO FISHING SERVIC,760.8,Quarterly servicing of electric fishing equipment.
EA,20/04/2016,ELECTRO FISHING SERVIC,798.6,Quarterly servicing of electric fishing equipment.
EA,20/04/2016,LANTERN RENTAL SER,855,"One day hire of a grab lorry to remove blockage in the water course at Houghton Brook, Luton to prevent a flooding incident."
EA,20/04/2016,A.1. ROPES & RIGG,1184.4,"20m long, 12 cm thick winch rope with thimble eye ends for extending a tractor winch line to allow recovery of objects which are further away"
EA,20/04/2016,STIBBS HAULAGE & P,1061.36,Silt removal for Broom drainage channel improvement works.
EA,20/04/2016,GREENAWAY AMENITY LTD,573.6,25 fourteen litre containers of Eco-flex and Clean-flex for spraying tools.
EA,20/04/2016,CARRS BILLINGTON KENDA,2180.24,72 containers of talianex gas tablets and a 6 litre knapsack for vermin control in the Kendal and Lyth Valley area 
EA,20/04/2016,IET SERVICES LTD,739.2,One day hire of 2 meeting rooms with lunch for 17 people attending Environment Agency Trade Union Joint Officers meeting 
EA,20/04/2016,PRIORY ROOMS (BULL STR,655.2,"Two days room hire for ten people on day one and eight people on day two, including lunch and refreshments, for a waste stream team meeting."
EA,20/04/2016,THE WYVERN CLUB,598.4,"Venue hire, refreshments and lunch for EA run workshop for businesses affected by the packaging and WEEE Regulations."
EA,20/04/2016,SOUTH WEST REGIONAL AS,747.6,"Venue hire, refreshments and lunch for EA run workshop for businesses affected by the packaging and WEEE Regulations."
EA,20/04/2016,MARTIN DAWES OFFIC,1220.13,Five internet phones and six headsets for use in Richard Fairclough House incident room following introduction of digital phone system.
EA,20/04/2016,OFFICE NEEDS,900,Three desks with two pedestals for Cattawade office
EA,20/04/2016,QUALITY SUPPLIES LTD,520.49,Fischer superbond capsules to be used to fix fish weir baffle plates on the River Ver and River Colne.
EA,20/04/2016,PRESTON MONT F/CNT,2880,"Two days room hire for 24 people, including lunch, refreshments, equipment and overnight accommodation, for an invertebrate protection workshop."
EA,20/04/2016,GLANVILLE CLEANSING,1020,CCTV and confined space survey of Beaminster flood alleviation scheme in the Manor Park system
EA,20/04/2016,GLANVILLE CLEANSING,2040,CCTV and confined space survey of Beaminster flood alleviation scheme in the Church street system
EA,20/04/2016,H M LAND REGISTRY,934.8,Land Registry searches to identify land ownership for a thirty kilometre stretch of river banks on the Lower River Arun to better manage flood risk as identified by the Lower Tidal River Arun flood risk management strategy.
EA,20/04/2016,EASTERN CONCRETE,527.04,Ready mixed concrete used to cast a new base to site a gauging station cabinet on.
EA,20/04/2016,DORMAR PRODUCTS,2417.28,Four sets of drag rakes with four metre poles to be used to clear debris from river structures including weed screens.
EA,20/04/2016,PAYPAL  RTPI,1032,One day Royal Town Planning Institute continuous professional training develop course for ten people
EA,20/04/2016,EUSTON HOTEL,1350,"One day room hire for forty people, including lunch and refreshments, for an Infrastructure Operators Adaptation Forum meeting"
EA,20/04/2016,SOUTH WEST CONSUMABLES,515.83,"Various tools for use on tidal zone repairs, including six 24 inch handsaws, four claw hammers, fuses and various sized hose clips."
EA,20/04/2016,ARMADA HOUSE,1230,"Two days room hire for sixteen people on day one and 25 people on day two, including lunch and refreshments, for an executive support team meeting."
EA,20/04/2016,Hilti (Gt. Britain) Lt,1264.14,Six drill drivers and attachments required for service level repairs to EA waterways assets.
EA,20/04/2016,BW ANTI SLIP FLOORING,2202,"Anti-slip decking strips for thirty ?EA mooring pontoons at Denver in Norfolk required to reduce slips, trips and falls."
EA,20/04/2016,SURVITEC SOUTHAMPTON,2581.63,Annual service and repairs to 136 lifejackets.
EA,20/04/2016,STIBBS HAULAGE & P,2418,"31 tonnes of large pitching stone to create access to working area across watercourse at Broom, Warwickshire."
EA,21/04/2016,OPUS INTERNATIONAL,1544.57,Tower Survey fees for Ashbourne and Mill Green Reservoirs crest monitoring
EA,21/04/2016,WOODFORD TOOLS LTD,500.42,"Angle grinder, battery drill, batteries, cutting discs, grinding discs and spade drill bits for drilling out dry dock timbers and servicing props in the dry dock at Sunbury depot"
