"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Technology","14000002","Level 2","17755","23702","Secretary","0.89","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 1","13351","20788","Operator","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Section Leader","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Controller","2.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Storeman","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Interface Officer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 2","17755","23702","Senior Operator","3.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Incident Response Officer","5.50","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Section Leader","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Supervisor","3.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Administrator","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Operator","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Controller","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Technician","3.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Vacant","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Electrical Engineer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 3","21787","31104","Mechanical Engineer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Incident Response Officer","0.50","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Maintenance Engineer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Technician","8.80","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Systems Engineer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Development Officer","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Electrical Engineer","2.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Supervisor","2.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Vacant","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Engineer","0.80","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 4","25686","36361","Engineering Trainee/Apprentice","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Project Specialist","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Maintenance Coordinator","1.00","Science & Engineering"
"Department for Business Innovation and Skills","United Kingdom Atomic Energy Authority","Active Operations","14000083","Level 5","32338","46005","Section Leader","4.00","Science & Engineering"
