Department family,Entity,Date ,Expense type,Expense area,Supplier,Transaction number,Amount 
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,Local Development Framework ,RICS SUBSCRIPTIONS,IVC00033986,7931.25
CLG,The Planning Inspectorate,04/05/2010,Office Consumables,Admin Support,SUPPLIES TEAM,3219167,2392.68
CLG,The Planning Inspectorate,04/05/2010,Post & Courier,Estates,CITY LINK BRISTOL,963247216,1965.96
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,PETER HORRIDGE,9210,1908.20
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,Tree Preservation Orders,ALAN J ENGLEY & ASSOCIATES,00482,1863.49
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,EVANS PLANNING & DEVELOPMENT CONSULTANCY,2274,1743.70
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,Director Wales,PETER HORRIDGE,09209,1316.00
CLG,The Planning Inspectorate,04/05/2010,Office Machines,Information Services,RICOH UK LTD,85780259,1062.98
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,JULIE GERMAN,58,1120.00
CLG,The Planning Inspectorate,04/05/2010,Office Machines,Information Services,RICOH UK LTD,85780258,848.77
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,STAR PLANNING & DEVELOPMENT LTD,529,987.00
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,JOHN G MILLARD,PINS/1007,840.00
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,JOHN MICHAEL STONES,339,838.95
CLG,The Planning Inspectorate,04/05/2010,Specialist Contractors,NSI Fees,JOHN MICHAEL STONES,339,559.30
CLG,The Planning Inspectorate,05/05/2010,Electricity,Estates,EDF ENERGY,0090,8984.91
CLG,The Planning Inspectorate,05/05/2010,Systems Delivery,Human Resources,LOGICA IT SERVICES UK LTD,HRS111845,5165.07
CLG,The Planning Inspectorate,05/05/2010,Specialist Contractors,NSI Fees,D ROGER DYER,612,3635.45
CLG,The Planning Inspectorate,05/05/2010,Specialist Contractors,Tree Preservation Orders,DAVID THORMAN ARBORICULTURAL,2711,2224.86
CLG,The Planning Inspectorate,05/05/2010,Specialist Contractors,Tree Preservation Orders,KEITH RUSHFORTH,3012,2045.38
CLG,The Planning Inspectorate,05/05/2010,Specialist Contractors,NSI Fees,JIM METCALF,PINS/24,1456.00
CLG,The Planning Inspectorate,05/05/2010,Specialist Contractors,NSI Fees,PETER STANLEY FREDERICK BIRD,PB.PINS.11.1,840.00
CLG,The Planning Inspectorate,05/05/2010,Temporary Workers,Business Planning & Finance,REED EMPLOYMENT PLC,0221061020,630.98
CLG,The Planning Inspectorate,05/05/2010,Temporary Workers,Business Planning & Finance,REED EMPLOYMENT PLC,0221061682,630.98
CLG,The Planning Inspectorate,05/05/2010,Print,Admin Support,TAURUS PRINT & DESIGN LIMITED,16889,610.00
CLG,The Planning Inspectorate,06/05/2010,Specialist Contractors,NSI Fees,MARTIN CHAMPION,230,3750.60
CLG,The Planning Inspectorate,06/05/2010,Post & Courier,Estates,ROYAL MAIL - Peterborough,9029064015,2620.64
CLG,The Planning Inspectorate,06/05/2010,Specialist Contractors,NSI Fees,DC PLANNING LTD,10/741,1645.00
CLG,The Planning Inspectorate,06/05/2010,Specialist Contractors,NSI Fees,DESIGN 2,100/167,1316.00
CLG,The Planning Inspectorate,06/05/2010,Specialist Contractors,NSI Fees,THE STEP CONSULTANCY LTD,1202,1316.00
CLG,The Planning Inspectorate,07/05/2010,Records Storage,Admin Support,IRON MOUNTAIN,W193951-W193959,6639.83
CLG,The Planning Inspectorate,07/05/2010,Hardware,Capital,KELWAY UK LIMITED,PSIN508355,7448.33
CLG,The Planning Inspectorate,07/05/2010,Maintenance & Support,Information Services,VIGLEN LTD,2260535,3551.50
CLG,The Planning Inspectorate,07/05/2010,Specialist Contractors,NSI Fees,DAVID HAINSWORTH,29,2763.60
CLG,The Planning Inspectorate,07/05/2010,Specialist Contractors,NSI Fees,RICHARD J MAILE,1181,2467.50
CLG,The Planning Inspectorate,07/05/2010,Specialist Contractors,NSI Fees,LESLIE G COOP,PINS 22,1960.00
CLG,The Planning Inspectorate,07/05/2010,Marketing,Management & Development Training,MANGO PHOTOGRAPHY,53145,1796.50
CLG,The Planning Inspectorate,07/05/2010,Specialist Contractors,NSI Fees,MUSTON PLANNING,427,1447.60
CLG,The Planning Inspectorate,07/05/2010,Maintenance & Support,Regional Spatial Strategies,VIGLEN LTD,2260534,1139.75
CLG,The Planning Inspectorate,07/05/2010,Staff Training & Development,Management & Development Training,VISIONS CONSULTING COMPANY LTD,1762,928.00
CLG,The Planning Inspectorate,07/05/2010,Specialist Contractors,NSI Fees,EGGLETON PLANNING & DESIGN,157,987.00
CLG,The Planning Inspectorate,10/05/2010,Building Management,Estates,TAYLOR WOODROW CONSTRUCTION,10050090,53310.73
CLG,The Planning Inspectorate,10/05/2010,Building Management,Estates,TAYLOR WOODROW CONSTRUCTION,10050090,13079.98
CLG,The Planning Inspectorate,10/05/2010,Specialist Contractors,NSI Fees,GARY DEANE ASSOCIATES,080510,1957.55
CLG,The Planning Inspectorate,10/05/2010,Specialist Contractors,NSI Fees,DAVID BROOKS,09052010/DBPD/PINS,1302.00
CLG,The Planning Inspectorate,10/05/2010,Maintenance & Support,Human Resources,BLAZIE,10758,934.13
CLG,The Planning Inspectorate,10/05/2010,Specialist Contractors,NSI Fees,CHRIS THOMAS PLANNING,34,840.00
CLG,The Planning Inspectorate,10/05/2010,Specialist Contractors,NSI Fees,JOHN L B GREENWOOD,0910-PINS10-4,840.00
CLG,The Planning Inspectorate,10/05/2010,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,A-21888779,822.86
CLG,The Planning Inspectorate,10/05/2010,Maintenance & Support,Information Services,VIGLEN LTD,2260693,651.40
