Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Culture Media and Sport,The Royal Parks,21/11/2011, Advisory Rec Grounds/Landscape, Park Management,English Landscapes Ltd,PPOIN/00006402,20612.71
Department for Culture Media and Sport,The Royal Parks,04/11/2011, Grounds Maintenance Contract, St James'S Park,Enterprise Grounds Maintenance Ltd,PNPOIN/00003849,77591.71
Department for Culture Media and Sport,The Royal Parks,15/11/2011, Nursery Contract - Bedding, Nursery,RA Meredith & Son (London),PNPOIN/00004087,25035.00
Department for Culture Media and Sport,The Royal Parks,15/11/2011, Nursery Contract - Bedding, Nursery,RA Meredith & Son (London),PNPOIN/00004086,25035.00
Department for Culture Media and Sport,The Royal Parks,17/11/2011, Grounds Maintenance Contract, Bushy Park,Fountains Infrastructure Ltd,PNPOIN/00004259,48102.13
Department for Culture Media and Sport,The Royal Parks,17/11/2011, Grounds Maintenance Contract, Richmond Park,Fountains Infrastructure Ltd,PNPOIN/00004177,73816.51
Department for Culture Media and Sport,The Royal Parks,17/11/2011, Park Furniture & Equip -Non Capital<£5k, Park Management,Timberplay Ltd,PPOIN/00006394,29746.80
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Maintenance Events, St James'S Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004024,3703.06
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Project Charges, Hyde Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004029,30271.63
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Variable Reactive Works, Bushy Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004024,875.79
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Variable Reactive Works, Greenwich Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004024,14766.82
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Variable Reactive Works, Hyde Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004024,9430.03
Department for Culture Media and Sport,The Royal Parks,22/11/2011, Works MC - Variable Reactive Works, Kensington Gardens,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00004024,604.61
