Department Family,Entity,Cleared Date,Expense Type,Expense Area,SUPPLIER NAME,Reference Number,Line Value Excl Rec VAT,VAT registration number
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,MORLEY R - MMP BIRMINGHAM NE,CP398,"139,596.36",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,BLIGHT A - ASHFIELD SURGERY,CP399,"80,752.62",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,BROWN N - OMNIA PRACTICE,CP400,"76,316.88",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,SENIOR J - MMP BIRMINGHAM NORTH,CP401,"75,465.15",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,FLACKS R - MANOR PRACTICE,CP402,"73,137.62",
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,KUMAR RS - OAKS MEDICAL CENTRE,CP403,"72,935.80",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,IRIDIUM PRACTICE,CP404,"72,077.29",
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,HARLEQUIN SURGERY,CP405,"70,844.40",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,LEWIS M - YARDLEY GREEN MEDICAL CENTRE,CP406,"70,172.61",
Department of Health,Birmingham East and North PCT,22/12/2010,Registered Patients,GMS/PMS payments,ERDINGTON WELL BEING CENTRE,CP407,"68,674.00",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,BROOMHEAD CRM - HAWTHORNS SURGERY,CP408,"63,988.46",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,MACHIN P - CHURCH ROAD SURGERY,CP409,"63,477.23",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,DAVIES A - LEY HILL SURGERY,CP410,"60,248.69",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,CLAY S - POPLARS SURGERY,CP411,"59,944.92",
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,COUTTS A - FOUR OAKS MEDICAL CENTRE,CP412,"59,893.82",
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,HUSSAIN A - PEARL MEDICAL CENTRE,CP413,"57,996.57"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,GABRIEL R - DOVE MEDICAL PRACTICE,CP414,"56,132.26"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,SHERLAW S - RESERVOIR ROAD SURGERY,CP415,"55,899.76"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,AYLIN D - SWAN MEDICAL CENTRE,CP416,"48,509.00"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,HORTON G - COLLEGE ROAD SURGERY,CP417,"47,736.79"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,HAIDER F - PARK MEDICAL CENTRE,CP418,"46,717.51"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,ASHTON C - VESEY PRACTICE,CP419,"45,549.54"
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,HODGE HILL FAMILY PRACTICE,CP420,"42,400.00"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,COLE F - EDEN COURT MEDICAL PRACTICE,CP421,"42,224.65"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,ZAMAN T - WARD END MEDICAL CENTRE,CP422,"41,687.30"
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,ARORA P & PARTNERS - PERRY PARK SURGERY,CP423,"40,738.24"
Department of Health,Birmingham East and North PCT,22/12/2010,Actual Rents,GMS/PMS payments,MORLEY R - MMP BIRMINGHAM NE,CP424,"39,772.81"
Department of Health,Birmingham East and North PCT,22/12/2010,Capacity,GMS/PMS payments,KINGSTANDING COMMINITY PRACTICE,CP425,"39,220.00"
Department of Health,Birmingham East and North PCT,22/12/2010,PMS Baseline ,GMS/PMS payments,SAHOTA BS - KINGSTANDING CIRCLE SURGERY,CP426,"38,172.87"
Department of Health,Birmingham East and North PCT,22/12/2010,Global Sum,GMS/PMS payments,INGHAM P - TUDOR PRACTICE,CP427,"36,600.61"
