Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
BIS,NMO,25/05/2011,Building Construction,Estates,Amey Community Ltd,90273868,36133.87
BIS,NMO,25/05/2011,Building Construction,Estates,Amey Community Ltd,90274236,58762.02
BIS,NMO,27/05/2011,Building Construction,Estates,Amey Community Ltd,90273990,64217.35
BIS,NMO,25/05/2011,Building Service Charges,Estates,Amey Community Ltd,90273770,314219.9
BIS,NMO,06/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2217,115556.82
BIS,NMO,11/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2207,195314.14
BIS,NMO,06/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2208,315057.46
BIS,NMO,04/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2216,331705.53
BIS,NMO,11/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2218,475602.76
BIS,NMO,11/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2213,484834.35
BIS,NMO,04/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2212,629413.55
BIS,NMO,11/05/2011,NMS Science Programmes,Programmes,NPL Management Ltd,C2209,650929.19
BIS,NMO,20/05/2011,NMS Science Programmes,Programmes,TUV NEL Ltd,1790008938,113000
