Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
,,,,,,N,
Dept of Health (NHS),Northern Devon Healthcare Trust,02/07/2010,Drugs,Clinical Support,HEALTHCARE AT HOME,0000734350,"27,885.00 "
Dept of Health (NHS),Northern Devon Healthcare Trust,16/07/2010,Drugs,Clinical Support,NOVARTIS PHARMACEUTICALS,0000734455,"35,776.40 "
Dept of Health (NHS),Northern Devon Healthcare Trust,16/07/2010,Drugs,Clinical Support,NOVARTIS PHARMACEUTICALS,0000734456,"35,776.40 "
Dept of Health (NHS),Northern Devon Healthcare Trust,16/07/2010,Medical Maintenance,Clinical Support,CSC COMPUTERS,0000542504,"110,579.64 "
Dept of Health (NHS),Northern Devon Healthcare Trust,16/07/2010,SLA - Domestic & Catering Services,Corporate,SODEXO LTD (HEALTHCARE),0000542526,"408,784.94 "
Dept of Health (NHS),Northern Devon Healthcare Trust,19/07/2010,Litigation Fees,Corporate,NHS LITIGATION AUTHORITY,0000021478,"209,446.00 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021481,"28,737.87 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021445,"30,272.87 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Staff,Corporate,SOUTH DEVON HEALTHCARE,0000021466,"31,171.88 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021448,"32,213.77 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021482,"32,438.32 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Equipment,Surgery,GE MEDICAL SYSTEMS,0000542398,"38,273.28 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Clinical or General Supplies,Various Depts,NHS SUPPLY CHAIN,0000021452,"55,581.19 "
Dept of Health (NHS),Northern Devon Healthcare Trust,21/07/2010,Clinical or General Supplies,Various Depts,NHS SUPPLY CHAIN,0000021453,"72,617.06 "
Dept of Health (NHS),Northern Devon Healthcare Trust,23/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021486,"27,519.88 "
Dept of Health (NHS),Northern Devon Healthcare Trust,23/07/2010,Software,Corporate,3M HEALTHCARE,0000542384,"31,101.08 "
Dept of Health (NHS),Northern Devon Healthcare Trust,23/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021485,"31,594.16 "
Dept of Health (NHS),Northern Devon Healthcare Trust,23/07/2010,Medical Maintenance,Corporate,OLYMPUS KEYMED,0000543668,"61,053.02 "
Dept of Health (NHS),Northern Devon Healthcare Trust,23/07/2010,Medical Maintenance,Corporate,OLYMPUS KEYMED,0000543680,"101,850.66 "
Dept of Health (NHS),Northern Devon Healthcare Trust,28/07/2010,Drugs,Clinical Support,HEALTHCARE AT HOME,0000735157,"25,740.00 "
Dept of Health (NHS),Northern Devon Healthcare Trust,28/07/2010,Medical Maintenance,Clinical Support,CSC COMPUTERS,0000542640,"28,471.13 "
Dept of Health (NHS),Northern Devon Healthcare Trust,28/07/2010,Drugs,Clinical Support,HEALTHCARE AT HOME,0000735159,"35,750.00 "
Dept of Health (NHS),Northern Devon Healthcare Trust,28/07/2010,Rates,Corporate,NDDC,0000544172,"42,078.00 "
Dept of Health (NHS),Northern Devon Healthcare Trust,28/07/2010,Software Maintenance,Corporate,HP ENTERPRISE,0000542865,"64,907.87 "
Dept of Health (NHS),Northern Devon Healthcare Trust,30/07/2010,Staff,Various Depts,NHS PROFESSIONALS,0000021513,"26,571.17 "
Dept of Health (NHS),Northern Devon Healthcare Trust,30/07/2010,Laundry,Corporate,SUNLIGHT,0000544019,"35,831.23 "
