Transparency Report,,,,,,,
From,1 April 2012,,,,,,
To,30 April 2012,,,,,,


,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DCMS,Victoria & Albert Museum,04/04/2012,Exhibition Installation / Display,Operational Costs,Mdm Props Ltd,IN032787,"81,185.00"
DCMS,Victoria & Albert Museum,10/04/2012,IT/AV Hardware Purchase,Operational Costs,BT Business Direct Ltd,IN032329,"30,837.86"
DCMS,Victoria & Albert Museum,10/04/2012,Maintenance - General,Operational Costs,Cofely GDF Suez,IN032637,"57,444.77"
DCMS,Victoria & Albert Museum,10/04/2012,Maintenance - General,Operational Costs,Cofely GDF Suez,IN032638,"27,794.76"
DCMS,Victoria & Albert Museum,10/04/2012,Maintenance - General,Operational Costs,Cofely GDF Suez,IN032640,"47,267.49"
DCMS,Victoria & Albert Museum,10/04/2012,Maintenance - General,Operational Costs,Cofely GDF Suez,IN032641,"47,971.47"
DCMS,Victoria & Albert Museum,10/04/2012,Maintenance - General,Operational Costs,Cofely GDF Suez,IN032642,"47,145.31"
DCMS,Victoria & Albert Museum,10/04/2012,Rent,Operational Costs,British Museum,IN032724,"98,250.64"
DCMS,Victoria & Albert Museum,10/04/2012,Rates,Operational Costs,Royal Borough K&C,IN032651,"51,716.00"
DCMS,Victoria & Albert Museum,13/04/2012,Exhibition Installation / Display,Operational Costs,Ben Kelly Design,IN032941,"29,760.00"
DCMS,Victoria & Albert Museum,16/04/2012,Mechanical & Electrical Services,Operational Costs,Cofely GDF Suez,IN032906,"66,251.53"
DCMS,Victoria & Albert Museum,16/04/2012,Security Costs,Museum of Childhood,Wilson James Ltd,IN032977,"33,715.84"
DCMS,Victoria & Albert Museum,16/04/2012,Architect Costs,Buildings/Futureplan,Amanda Levete Architects,IN032725,"42,383.00"
DCMS,Victoria & Albert Museum,16/04/2012,Architect Costs,Buildings/Futureplan,Amanda Levete Architects,IN032726,"145,313.00"
DCMS,Victoria & Albert Museum,17/04/2012,Fit Out,Operational Costs,Construction Partnership Ltd.,IN032886,"114,044.54"
DCMS,Victoria & Albert Museum,23/04/2012,Software Maintenance & Licences,Operational Costs,Blackbaud Europe Ltd,IN032379,"29,894.21"
DCMS,Victoria & Albert Museum,23/04/2012,Storage,Buildings/Futureplan,Rackline Limited,IN032835,"246,052.51"
DCMS,Victoria & Albert Museum,23/04/2012,Construction (Main Contracts),Buildings/Futureplan,Coniston Ltd.,IN032973,"90,641.91"
DCMS,Victoria & Albert Museum,23/04/2012,Construction (Main Contracts),Buildings/Futureplan,Fairhurst Ward Abbotts Ltd,IN033167,"31,302.32"
DCMS,Victoria & Albert Museum,12/04/2012,Acquisitions,Acquisitions,Bonhams 1793 Ltd,IN033048,"39,520.00"
DCMS,Victoria & Albert Museum,26/04/2012,Object Transport,Operational Costs,Gander & White Shipping Ltd,IN032899,"28,313.00"
DCMS,Victoria & Albert Museum,30/04/2012,Advanced Works,Buildings/Futureplan,Coniston Ltd.,IN032080,"63,067.65"
DCMS,Victoria & Albert Museum,30/04/2012,Equipment Purchase,Operational Costs,Wilson James Ltd,IN032613,"35,272.79"
DCMS,Victoria & Albert Museum,30/04/2012,Equipment Purchase,Operational Costs,Ocs Group Uk Limited,IN032856,"45,513.51"
DCMS,Victoria & Albert Museum,30/04/2012,Construction (Main Contracts),Buildings/Futureplan,Beck Interiors,IN033043,"240,761.00"
DCMS,Victoria & Albert Museum,30/04/2012,Insurance,Operational Costs,S-Tech Insurance Services Ltd,IN033491,"25,175.00"
DCMS,Victoria & Albert Museum,00/01/1900,0,#N/A,0,0,0.00
DCMS,Victoria & Albert Museum,00/01/1900,0,#N/A,0,0,0.00
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
