"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OF2","39629","47127","Military","181.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OF3","49918","59783","Military","289.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OF4","70059","81123","Military","187.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OF5","84878","93304","Military","75.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR2","18306","29603","Military","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR3","25272","29603","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR4","29474","35028","Military","59.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR6","33159","41030","Military","74.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR7","37325","47421","Military","282.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR8","40596","47421","Military","48.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","OR9","47018","50183","Military","133.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilian (LEC)","105.80","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Safety Mngmt","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Retired Officer 1","39337","44711","DE&S WOME Safety","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Apprentice","14432","18484","DE&S Engineering Civ Apprtc","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","SALMO","44438","63176","DE&S Salvage & Marine Ops","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Skill Zone 3","18742","22372","DE&S Postal & Courier","28.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Fast Stream Grade Band C2","30427","36696","DE&S Security Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Fast Stream Grade Band C1","37043","44711","DE&S Project Mngmt","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Assistant Economist C2","30427","36696","DE&S Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","Graduate Engineer","25077","25856","DE&S Engineering Civ Apprtc","197.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Programme Mngmt","88.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Decision Support","27.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Project Mngmt","22.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Dealmakers","18.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Contract Mgmnt Data Analy","14.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Business Mngmt","12.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Safety Mngmt","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Eng Strat,pol,anlys","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Marine Engineering","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S AeroEng(Aero/Struct/Mech)","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Nuclear Propulsion","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Nuclear Weapons","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Systems Engineering","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Supply Chain Mngmt","4.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Naval Architecture","4.60","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Strategic Supplier Relationship Mgt","4.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Secretariat & Private Office","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Chief Engineer","3.64","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Reporting & Controls","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S AeroEng(Elec/Avionic)","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Civilian Personnel Expert","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Policy & Governance","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Sourcing","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S WOME Production","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Logistics Mngmt","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Salvage & Marine Ops","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Government Quality Assurance","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Performance Mngmt","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Eng/Sci&Tec Practitioners","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Through Life Support Eng","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Civ Personnel Partner","1.81","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Information Assurance","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Through Life Support Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Storekeeping/WarehouseOps","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Security Advice","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Investigative Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S HR Leader","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Information Technology","0.79","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Programme Mngmt","206.41","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Project Mngmt","111.62","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Decision Support","81.28","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Business Mngmt","39.44","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Marine Engineering","34.20","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Contract Mgmnt Data Analy","29.43","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Systems Engineering","26.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Dealmakers","25.64","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Safety Mngmt","22.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Through Life Support Eng","19.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Supply Chain Mngmt","18.75","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Nuclear Weapons","16.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S AeroEng(Aero/Struct/Mech)","15.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Sourcing","15.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Naval Architecture","13.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Secretariat & Private Office","12.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S AeroEng(Elec/Avionic)","11.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Nuclear Propulsion","10.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Civilian Personnel Expert","8.75","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Combat Systems Eng","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Senior Engineer","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Government Quality Assurance","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Eng/Sci&Tec Practitioners","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Civ Personnel Partner","7.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Investigative Accounting","6.75","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Logistics Mngmt","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Eng Strat,pol,anlys","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Knowledge Info Mngmt","6.00","Knowledge and Information Management (KIM)"
