"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 5","21388","27901","Business Support Officer","0.60","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 5","21388","27901","Database Manager","1.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 5","21388","27901","Personal Assistant","0.85","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 5","21388","27901","Project Support Officer","1.50","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 5","21388","27901","Service Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 6","25783","34530","Business Support Manager","3.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 6","25783","34530","Business Support Officer","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 6","25783","34530","Technical Specialist","2.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 6","25783","34530","Tester","1.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 7","30764","40558","Analyst","6.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 7","30764","40558","Clinical Advisor","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 7","30764","40558","Technical Specialist","5.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Analyst","13.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Clinical Advisor","0.80","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Designer","1.00","Planning"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Developer","2.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Knowledge Manager","1.00","Knowledge and Information Management (KIM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Project Manager","1.24","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Service Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Standards Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8a","39239","47088","Technical Specialist","17.80","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Analyst","8.67","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Clinical Advisor","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Knowledge Manager","1.00","Knowledge and Information Management (KIM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Project Manager","2.80","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Service and Project Lead","4.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Service Manager","4.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Team Lead","2.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8b","45707","56504","Technical Specialist","28.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8c","54998","67805","Analyst","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8c","54998","67805","Programme Manager","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8c","54998","67805","Service and Project Lead","4.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8c","54998","67805","Service Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8c","54998","67805","Technical Specialist","21.00","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Clinical Advisor","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Head of Data Standards","6.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Head of Service Delivery","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Head of Standards Coordination, Innovation and Research","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Head of User Interface Design","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","National Head of Deployment Support","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Programme Head","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Service and Project Lead","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","AfC Band 8d","65922","81618","Technical Specialist","4.90","Information Technology"
"Department of Health","Health and Social Care Information Centre","Architecture, Standards and Innovation Directorate","15953960","Personal Salary","9939","185000","Director For Clinical Data Standards","0.81","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Clinical and Public Assurance Directorate","T2","AfC Band 5","21388","27901","Personal Assistant","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Clinical and Public Assurance Directorate","T2","AfC Band 8c","54998","67805","Development Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Clinical and Public Assurance Directorate","T2","AfC Band 8c","54998","67805","Programme Manager","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Clinical and Public Assurance Directorate","T2","Personal Salary","9939","185000","Clinical Lead","0.96","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Clinical and Public Assurance Directorate","T2","Personal Salary","9939","185000","Clinical Lead","0.41","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 5","21388","27901","Business Support Officer","0.60","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 5","21388","27901","Design Executive","1.00","Planning"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 6","25783","34530","Communications Manager","1.56","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 6","25783","34530","Communications Officer","2.00","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 7","30764","40558","Communications Manager","3.00","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 7","30764","40558","Communications Officer","9.40","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 7","30764","40558","Developer","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 7","30764","40558","Project Officer","0.93","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8a","39239","47088","Business Support Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8a","39239","47088","Communications Manager","2.31","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8a","39239","47088","Content Editor","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8a","39239","47088","Service and Project Lead","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8a","39239","47088","Service Manager","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8b","45707","56504","Communications Manager","7.20","Communications"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8b","45707","56504","Head of Informatics Communication","0.83","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8d","65922","81618","Head of Digital Communications","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 8d","65922","81618","Head of Programme Communications","1.00","Programme and Project Management (PPM)"
"Department of Health","Health and Social Care Information Centre","Customer Relations Directorate","T3","AfC Band 9","77850","98453","Director of Communications","1.00","Communications"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 2","14294","17425","Office Services Assistant","2.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 3","16271","19268","Administrator","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 3","16271","19268","Office Services Assistant","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 4","18838","22016","Business Support Officer","5.76","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 4","18838","22016","Office Services Assistant","5.68","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 4","18838","22016","Team Lead","1.00","Operational Delivery"
"Department of Health","Health and Social Care Information Centre","Finance and Corporate Services Directorate","T1","AfC Band 5","21388","27901","Business Support Officer","11.49","Operational Delivery"
