Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,North Yorkshire & York PCT,20/07/2012,Commercial Sector,HIGH COST PATIENTS,HEALTHCARE AT HOME LTD,11098884,"71,130.30"
Department of Health,North Yorkshire & York PCT,20/07/2012,Commercial Sector,HIGH COST PATIENTS,HEALTHCARE AT HOME LTD,11098972,"92,548.01"
Department of Health,North Yorkshire & York PCT,20/07/2012,Commercial Sector,HIGH COST PATIENTS,HEALTHCARE AT HOME LTD,11099086,"63,643.14"
Department of Health,North Yorkshire & York PCT,24/07/2012,Contr Other External,FINANCE COMMISSIONING,NHS SHARED BUSINESS SERVICES LTD,10941879,"-21,609.44"
Department of Health,North Yorkshire & York PCT,25/07/2012,Exp on Drugs Action Team,DAT POOLED BUDGET NYCC,CAMBRIDGE CENTRE,11105121,"48,997.75"
Department of Health,North Yorkshire & York PCT,04/07/2012,Exp on Drugs Action Team,DAT POOLED BUDGET NYCC,CODA,11007405,"47,844.75"
Department of Health,North Yorkshire & York PCT,25/07/2012,Exp on Drugs Action Team,DAT POOLED BUDGET NYCC,CRI,11105134,"39,561.50"
Department of Health,North Yorkshire & York PCT,25/07/2012,Exp on Drugs Action Team,DAT POOLED BUDGET NYCC,NEXT CHOICE,11113708,"28,423.00"
Department of Health,North Yorkshire & York PCT,25/07/2012,Exp on Drugs Action Team,NORTH YORKSHIRE DIP,CAMBRIDGE CENTRE,11113707,"25,802.75"
Department of Health,North Yorkshire & York PCT,04/07/2012,Exp on Drugs Action Team,NORTH YORKSHIRE DIP,CODA,11007405,"4,250.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,GMS Rent Others,B82086 THE DANBY MEDICAL,MEDICAL PROPERTIES LTD,11060640,"28,950.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Hcare Srv Rec NHS Trust,BRADFORD CARE TRUST MH,BRADFORD DISTRICT CARE TRUST,11054246,"306,232.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Hcare Srv Rec NHS Trust,LEEDS THFT,LEEDS TEACHING HOSPITALS NHS TRUST,10971923,"2,313,467.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Hcare Srv Rec NHS Trust,MID YORKS NHS TRUST,MID YORKSHIRE HOSPITALS NHS TRUST,11054244,"192,277.00"
Department of Health,North Yorkshire & York PCT,02/07/2012,Hcare Srv Rec NHS Trust,SCARBOROUGH TRUST,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10971924,"5,663,667.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Hcare Srv Rec NHS Trust,YORKSHIRE AMBULANCE SRVC,YORKSHIRE AMBULANCE SERVICE NHS TRUST,11054261,"365,095.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Hcare Srv Rec NHS Trust,YORKSHIRE AMBULANCE SRVC,YORKSHIRE AMBULANCE SERVICE NHS TRUST,11054263,"2,256,000.00"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,BARNSLEY PCT - SCG,BARNSLEY PCT,11054233,"1,010,165.19"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,BARNSLEY PCT - SCG,BARNSLEY PCT,11054234,"236,935.05"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,BARNSLEY PCT - SCG,BARNSLEY PCT,11054235,"3,124,408.92"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,BARNSLEY PCT - SCG,BARNSLEY PCT,11054236,"31,972.92"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,HIGH / MEDIUM SECURE,BARNSLEY PCT,11060783,"663,071.91"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,LOW SECURE PLACEMENTS  ,BARNSLEY PCT,11060782,"613,449.67"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,"TEES, ESK + WEAR MH",BARNSLEY PCT,11054153,"36,911.83"
Department of Health,North Yorkshire & York PCT,13/07/2012,Healthcare Srv Rec PCTs,"TEES, ESK + WEAR MH",BARNSLEY PCT,11054237,"36,911.83"
