"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","AO (CRB)","15779","19000","Communications Support Officer","34.86","Communications"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Correspondence Support Officer","1.81","Policy"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Finance Support Officer","1.79","Finance"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","AO (CRB)","15779","19000","Human Resources Support Officer","2.00","Human Resources"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","AO (CRB)","15779","19000","Operations Support Officer","161.24","Operational Delivery"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","AO (CRB)","15779","19000","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","AO (CRB)","15779","19000","Security Support Officer","1.68","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","EO (CRB)","20965","24913","Accommodation Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","EO (CRB)","20965","24913","Communications Manager","24.76","Communications"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Correspondence Manager","1.81","Policy"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Director Support","0.65","Operational Delivery"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Finance Manager","5.25","Finance"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Human Resources Officer","2.00","Human Resources"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","EO (CRB)","20965","24913","Operational Manager","100.80","Operational Delivery"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","EO (CRB)","20965","24913","Policy Adviser","1.00","Policy"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","EO (CRB)","20965","24913","Procurement Officer","0.70","Procurement"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","EO (CRB)","20965","24913","Project Manager","8.54","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","EO (CRB)","20965","24913","Security Manager","0.90","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 6 (CRB)","54978","70856","Senior Finance Manager","1.00","Finance"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 6 (CRB)","54978","70856","Senior Operational Manager","1.00","Operational Delivery"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","Grade 6 (CRB)","54978","70856","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 7 (CRB)","44880","57841","Senior Communications Manager","1.00","Communications"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior Finance Manager","1.00","Finance"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior Human Resources Manager","1.46","Human Resources"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 7 (CRB)","44880","57841","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","Grade 7 (CRB)","44880","57841","Senior Policy Adviser","1.00","Policy"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","Grade 7 (CRB)","44880","57841","Senior Procurement Officer","2.00","Procurement"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","Grade 7 (CRB)","44880","57841","Senior Project Manager","2.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","Grade 7 (CRB)","44880","57841","Senior Security Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Change and Business Integrity Directorate","1CRB03","HEO (CRB)","26209","32108","Accommodation Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Criminal Records Bureau","Service Delivery and Commercial Directorate","1CRB02","HEO (CRB)","26209","32108","Communications Manager","7.81","Communications"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Correspondence Manager","1.00","Policy"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Finance Manager","4.00","Finance"
"Home Office","Criminal Records Bureau","Chief Executive's Office","1aCRB01","HEO (CRB)","26209","32108","Human Resources Officer","5.71","Human Resources"
