Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Derbyshire Comm. Health Services NHS Trust,21/07/2011,Phone Rental and Calls,TELEPHONES,BT PLC,8927685,27790.42
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ADMISS TFRS + D'CHARGE TM,CANON UK LTD,8854060,85.39
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ASH GREEN ADMINISTRATION,CANON UK LTD,8854060,54.63
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ASH GREEN HILLSIDE,CANON UK LTD,8854060,92.09
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,BABINGTON  BARON WARD,CANON UK LTD,8854060,46.18
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,BABINGTON  PENNINE WARD,CANON UK LTD,8854060,113.02
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,BABINGTON DAY UNIT,CANON UK LTD,8854060,179.37
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,BABINGTON HOSPITAL ADMIN,CANON UK LTD,8854060,1242.64
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,BOLSOVER HOSPITAL ADMIN,CANON UK LTD,8854060,3.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,C'FIELD PODIATRIC SURGERY,CANON UK LTD,8854060,68.57
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,C+SHS WHEATBRIDGE,CANON UK LTD,8854060,1337.63
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,CENTRAL PSYCHOLOGY SERVS,CANON UK LTD,8854060,30.39
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,CFIELD RELIEF/PHLEBO/BANK,CANON UK LTD,8854060,17.8
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,CLAY CROSS ALTON WARD,CANON UK LTD,8854060,466.77
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,CLAY CROSS HOSP CATERING,CANON UK LTD,8854060,3.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,CLAY CROSS SPECIALIST REHAB,CANON UK LTD,8854060,3.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,DALES - PODIATRY,CANON UK LTD,8854060,54.63
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,DCHS PROV DEVELOP MGMT,CANON UK LTD,8854060,3323.26
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,DRONFIELD DN TEAM - GOSFORTH,CANON UK LTD,8854060,23.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,DRONFIELD DN TEAM - STUBLEY,CANON UK LTD,8854060,27.34
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ECKINGTON HC ADMIN,CANON UK LTD,8854060,44.12
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ESTATES ADMINISTRATION,CANON UK LTD,8854060,1390.07
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,FERNILEA DAY UNIT - EMI,CANON UK LTD,8854060,147.94
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,GENERAL HEALTH PROMOTION,CANON UK LTD,8854060,2109.71
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,HEANOR HOSPITAL ADMIN,CANON UK LTD,8854060,156.18
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,HOTEL MANAGEMENT NORTH,CANON UK LTD,8854060,8.02
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,HOTEL MANAGEMENT SOUTH,CANON UK LTD,8854060,241.15
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICBS - RESERVES,CANON UK LTD,8854060,77.94
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - DTC,CANON UK LTD,8854060,48.2
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - MANNERS WARD,CANON UK LTD,8854060,119.16
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - MIU,CANON UK LTD,8854060,62.52
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - OT OUT PATIENT,CANON UK LTD,8854060,50.22
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - PHYSIO - OP,CANON UK LTD,8854060,535.55
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ICH - RADIOLOGY,CANON UK LTD,8854060,26.46
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ILK HOSP HEALTH RECORDS,CANON UK LTD,8854060,716.89
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ILKESTON DISTRICT NURSING,CANON UK LTD,8854060,45.3
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,ILKESTON HOSP ADMIN,CANON UK LTD,8854060,2339.4
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,INHSE DISAB EQUIP - HW,CANON UK LTD,8854060,22.77
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,LEAHURST DAY UNIT,CANON UK LTD,8854060,437.07
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NED OT COMMUNITY,CANON UK LTD,8854060,35.37
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NED PHYSIO OUTPATIENTS,CANON UK LTD,8854060,3.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NEWHOLME - RIVERSIDE WARD,CANON UK LTD,8854060,110.31
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NEWHOLME - STANTON D U,CANON UK LTD,8854060,95.93
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NEWHOLME ADMIN,CANON UK LTD,8854060,1441.42
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NEWHOLME PRINTER/COPIER,CANON UK LTD,8854060,10.38
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,NEWHOLME ROWSLEY WARD,CANON UK LTD,8854060,80.46
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,OCCUPATIONAL HEALTH,CANON UK LTD,8854060,255.03
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,PCT TRAINING & DEVEL,CANON UK LTD,8854060,3434
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,PROVIDER FINANCE,CANON UK LTD,8854060,498.19
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,SAFEGUARDING CHILDREN,CANON UK LTD,8854060,197.94
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,SAFETY TEAM,CANON UK LTD,8854060,1628.77
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,SLT - MANAGEMENT,CANON UK LTD,8854060,20.19
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,STAVELEY CLINIC ADMIN,CANON UK LTD,8854060,15.75
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,SUPPLIES,CANON UK LTD,8854060,89.27
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,WALTON HOSP ADMIN,CANON UK LTD,8854060,925.64
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,Contr Photocopier Rental,WHITWORTH BIRCHOVER WARD,CANON UK LTD,8854060,59.2
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,8781524,60727.11
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,8806317,87845.59
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,8836728,32456.31
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,8862410,169560
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Services Received - PCTs,CASH MANAGEMENT,DERBY CITY PCT,8880467,42335.5
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,DERBY HOSPITALS NHS FOUNDATION TRUST,8736533,124937
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,SrvcsRecd-FoundationTrust,PROVIDER SLA,DERBY HOSPITALS NHS FOUNDATION TRUST,8736534,119979.5
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,NHS receivables - Current,BALANCE SHEET,DERBYSHIRE COUNTY PCT,8754158,106230.2
Department of Health,Derbyshire Comm. Health Services NHS Trust,14/07/2011,Independent Sector,DHU PROV OF ENS & NNS SERVS,DERBYSHIRE HEALTH UNITED LTD,8862472,98664
Department of Health,Derbyshire Comm. Health Services NHS Trust,14/07/2011,Travel & Subsistence,DHU PROV OF ENS & NNS SERVS,DERBYSHIRE HEALTH UNITED LTD,8862472,666.67
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Clinical Assistant,ASH GREEN MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8871342,2103
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Consultant,ASH GREEN MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8871342,18738
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,Consultant,WALTON EMI MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8781338,37584.12
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Drugs,PROVIDER SLA,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8806345,28246.81
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Drugs,PROVIDER SLA,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8880454,27361.3
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,Lease Cars: Contract,WALTON EMI MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8781338,545.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,Senior House Officer,WALTON EMI MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8781338,30549.08
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,SrvcsRecd-Other NHS,COMMUNITY  PHARMACY,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8781334,74095
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,Staff Grade Practitioner,ASH GREEN MEDICAL STAFF,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8871342,10636
Department of Health,Derbyshire Comm. Health Services NHS Trust,25/07/2011,Contractual Clinical Srv,RADIOLOGY REPORTING,GLOBAL CLINIC,8949280,33326
Department of Health,Derbyshire Comm. Health Services NHS Trust,25/07/2011,Contractual Clinical Srv,RADIOLOGY REPORTING,GLOBAL CLINIC,8949284,39606
Department of Health,Derbyshire Comm. Health Services NHS Trust,28/07/2011,AUC Additions,BALANCE SHEET,JOHNSON SURFACING LTD,8979339,48551.2
Department of Health,Derbyshire Comm. Health Services NHS Trust,15/07/2011,External Consultancy Fees,SUPPLIES,LEEDS PARTNERSHIPS NHS FOUNDATION TRUST,8862467,35000
Department of Health,Derbyshire Comm. Health Services NHS Trust,01/07/2011,Agency Medical Consultant,ASHBY HOSP OUTPATIENTS,LEICESTERSHIRE PARTNERSHIP NHS TRUST,8763135,461
