"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC1","Band B","19000","29000","PA","0.61","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band B","19000","29000","PA","1.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","Head of Communications","1.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","Customer Service Manager","0.77","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band D","34000","49000","HR & Facilities Manager","1.00","Human resources"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band B","19000","29000","HR & Payroll Officer","1.00","Human resources"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band A","11000","20000","Business Admin Administrator","2.51","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC12","Band A","11000","20000","Trainee Admin","1.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band D","34000","49000","Accountant","0.61","Finance"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band D","34000","49000","IT Systems Manager","1.00","Information Technology"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band B","19000","29000","Finance & Information Administrator","1.00","Finance"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC13","Band A","11000","20000","IT Helpdesk 1st Line support","2.00","Information Technology"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Records Management Administrator","1.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Records Management Assistant","1.61","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band F","61000","70000","Investigations Adviser","0.91","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band F","61000","70000","Legal Adviser","2.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Casework Support Manager","1.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Group Leader","4.81","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band D","34000","49000","Case Review Manager","28.45","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band C","22000","30000","Assistant Case Review Manager","2.00","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Casework Administrator","8.30","Operational delivery"
"Ministry of Justice","Criminal Cases Review Commission","Criminal Cases Review Commission","CCRC14","Band A","11000","20000","Casework Administration Assistant","1.00","Operational delivery"
