Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Number
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RW3 C MAN & MAN CHILD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7281515,"26,642.00",140534
Department of Health,Western Cheshire PCT,04/10/2010,Hcare Srv Rec NHS Trust,NON CONTRACTED ACTIVITY,NUFFIELD HEALTH,7156285,"28,410.00",WCPCT23
Department of Health,Western Cheshire PCT,04/10/2010,Grants,GRANTS TO VOL BODIES,STROKE ASSOCIATION (THE),7149281,"28,501.00",CRM855
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RM2 S MANCHESTER UNI,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,7281535,"28,579.00",279306
Department of Health,Western Cheshire PCT,15/10/2010,Hcare Srv Rec NHS Trust,RBN ST HELENS & KNOWS,ST HELENS&KNOWSLEY HOSPITALS NHS TRUST,7233007,"30,742.00",16732405
Department of Health,Western Cheshire PCT,18/10/2010,Disp of Clinical Waste,CHA OFFICE SERVICES,INTERCARE DISTRIBUTION SERVICES LTD,7233018,"32,122.60",28860
Department of Health,Western Cheshire PCT,04/10/2010,Voluntary Sector,DAAT,TURNING POINT SERVICES LTD,7149360,"35,099.00",NTPS20961
Department of Health,Western Cheshire PCT,01/10/2010,Healthcare Srv Rec PCTs,PROVIDER MANAGEMENT,CHESHIRE EAST COMMUNITY HEALTH,7149286,"36,250.00",20151831
Department of Health,Western Cheshire PCT,28/10/2010,Hlthcre-Foundation Trsts,RBV-CHRISTIE HOSP NHSFT,CHRISTIE HOSPITAL NHS FOUNDATION TRUST,7322218,"43,453.00",2132
Department of Health,Western Cheshire PCT,15/10/2010,Hlthcre-Foundation Trsts,REM AINTREE BLK,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7232901,"44,609.00",2022838
Department of Health,Western Cheshire PCT,15/10/2010,Healthcare Srv Rec PCTs,5NK WIRRAL PCT BLK,WIRRAL PCT,7233002,"44,748.00",10053933
Department of Health,Western Cheshire PCT,15/10/2010,Hlthcre-Foundation Trsts,REP LIV WOMENS BLK,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,7233009,"48,024.00",94002077
Department of Health,Western Cheshire PCT,14/10/2010,Impr Grants HealthCentres,GMS DR R WILLCOX,NESTON SURGERY,7233236,"49,942.05",101630-12-OCT-2010
Department of Health,Western Cheshire PCT,15/10/2010,FHS Drugs Presc Med Prac,PRESCRIBING PRACTICE BUDS,CENTRAL AND EASTERN CHESHIRE PCT,7232931,"50,000.00",19663418
Department of Health,Western Cheshire PCT,15/10/2010,Hlthcre-Foundation Trsts,RWW N CHESHIRE HOSP,WARRINGTON & HALTON HOSPITALS NHS FOUNDATION TRUST,7232910,"57,797.00",15332770
Department of Health,Western Cheshire PCT,14/10/2010,Computer Software/License,STRATEGY & PERFORM IMP,DR FOSTER LTD,7185794,"60,000.00",1007011
Department of Health,Western Cheshire PCT,04/10/2010,Grants,GRANTS TO VOL BODIES,STROKE ASSOCIATION (THE),7149279,"82,949.00",CRM856
Department of Health,Western Cheshire PCT,15/10/2010,Services Received - NHSTs,HUMAN RESOURCES,EAST CHESHIRE NHS TRUST,7233008,"92,691.00",17446889
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RXA CHESH & WIRR BLK,CHESHIRE & WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,7281516,"103,461.50",1506173
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,REM AINTREE BLK,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7281513,"125,397.00",2025167
Department of Health,Western Cheshire PCT,01/10/2010,Hlthcre-Foundation Trsts,REM AINTREE BLK,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7047607,"129,296.00",2024498
Department of Health,Western Cheshire PCT,15/10/2010,Hcare Srv Rec NHS Trust,RL1 R JONES A HUNT,ROBERT JONES&AGNES HUNT ORTHOPAEDIC&DISTRICT HOSPITAL NHS TRUST,7233027,"167,287.00",20036231
Department of Health,Western Cheshire PCT,14/10/2010,Services from Local Auth,Joint Equipment,CHESHIRE EAST BOROUGH COUNCIL,7193718,"240,407.00",41017811
Department of Health,Western Cheshire PCT,15/10/2010,Hlthcre-Foundation Trsts,RWW N CHESHIRE HOSP,WARRINGTON & HALTON HOSPITALS NHS FOUNDATION TRUST,7233005,"303,146.00",15333055
Department of Health,Western Cheshire PCT,01/10/2010,Hcare Srv Rec NHS Trust,RQ6 ROY LIV & BGREEN,ROYAL LIVERPOOL&BROADGREEN UNIVERSITY HOSPITALS NHS TRUST (THE),7115192,"317,614.00",8029372
Department of Health,Western Cheshire PCT,15/10/2010,Healthcare Srv Rec PCTs,IS CONTRACTS,HALTON AND ST HELENS PCT,7232944,"409,250.00",18127487
Department of Health,Western Cheshire PCT,28/10/2010,Healthcare Srv Rec PCTs,IS CONTRACTS,HALTON AND ST HELENS PCT,7322213,"409,250.00",18127686
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RBT MID CHESH BLK,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7281510,"505,795.09",100854
Department of Health,Western Cheshire PCT,28/10/2010,Hlthcre-Foundation Trsts,RBT MID CHESH BLK,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7322233,"505,795.09",101239
Department of Health,Western Cheshire PCT,01/10/2010,Hcare Srv Rec NHS Trust,RX7 NW AMBULANCE,BLACKPOOL PCT,7156282,"508,099.00",B0003541
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,REN CLATTERBRIDGE ONC,CLATTERBRIDGE CENTRE FOR ONCOLOGY NHS FOUNDATION TRUST,7281533,"527,076.00",90001523
Department of Health,Western Cheshire PCT,15/10/2010,Healthcare Srv Rec PCTs,CITC,CENTRAL AND EASTERN CHESHIRE PCT,7212746,"636,000.00",19663422
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RBL WIRRAL HOSP BLK,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7281525,"1,331,298.75",1017767
Department of Health,Western Cheshire PCT,21/10/2010,Hlthcre-Foundation Trsts,RJR COCH BLOCK CONTRACT,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7281479,"1,833,196.00",I0054327
Department of Health,Western Cheshire PCT,15/10/2010,Healthcare Srv Rec PCTs,CITC,CENTRAL AND EASTERN CHESHIRE PCT,7233029,"1,935,000.00",19663424
Department of Health,Western Cheshire PCT,01/10/2010,Healthcare Srv Rec PCTs,NW SSCT,NORTH WEST SPECIALISED COMMISSIONING TEAM,7106463,"2,062,527.00",9131853
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,"£50,518.83",
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,-£6.00,
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,-£162.87,
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,-£18.57,
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,"-£1,387.75",
Department of Health,Western Cheshire PCT,15/09/2010,PMS DISPENSARY SERVICES QUALITY SCHEME,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,"£10,230.35",
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,"£6,073.64",
Department of Health,Western Cheshire PCT,15/09/2010,SENIORITY PAYMENT GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40436,£121.33,
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,CHESTER WALK IN CENTRE,Y02822 40436,"£133,479.50",
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,"£30,563.00",
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,-£3.00,
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,-£158.05
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,-£18.02
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,"-£1,134.75"
Department of Health,Western Cheshire PCT,15/09/2010,ORANGE BADGE PAYMENTS GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,£26.93
Department of Health,Western Cheshire PCT,15/09/2010,PREMISES (RENT) GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,"£1,917.67"
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,"£4,669.07"
Department of Health,Western Cheshire PCT,15/09/2010,SENIORITY PAYMENT GENERAL,General Practioner Payments,FARNDON HEALTH CENTRE,N81126 40436,£166.75
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"-£21,785.19"
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"£89,757.00"
Department of Health,Western Cheshire PCT,15/09/2010,CITY GP NETWORK,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,£200.00
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,-£18.00
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,-£393.13
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,-£44.81
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"-£3,249.00"
Department of Health,Western Cheshire PCT,15/09/2010,ORANGE BADGE PAYMENTS GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,£107.72
Department of Health,Western Cheshire PCT,15/09/2010,PREMISES (RENT) GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"£5,394.59"
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"£12,654.93"
Department of Health,Western Cheshire PCT,15/09/2010,RATES GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"-£1,120.83"
Department of Health,Western Cheshire PCT,15/09/2010,SENIORITY PAYMENT GENERAL,General Practioner Payments,GARDEN LANE MEDICAL CENTRE,N81081 40436,"£1,338.17"
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,ROOKERY SURGERY,N81624 40436,"£26,581.25"
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,ROOKERY SURGERY,N81624 40436,-£3.00
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,ROOKERY SURGERY,N81624 40436,-£160.18
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,ROOKERY SURGERY,N81624 40436,-£18.26
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,ROOKERY SURGERY,N81624 40436,-£961.83
Department of Health,Western Cheshire PCT,15/09/2010,PMS DISPENSARY SERVICES QUALITY SCHEME,General Practioner Payments,ROOKERY SURGERY,N81624 40436,£956.65
Department of Health,Western Cheshire PCT,15/09/2010,PREMISES (RENT) GENERAL,General Practioner Payments,ROOKERY SURGERY,N81624 40436,-£593.92
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,ROOKERY SURGERY,N81624 40436,"£4,217.65"
Department of Health,Western Cheshire PCT,15/09/2010,SENIORITY PAYMENT GENERAL,General Practioner Payments,ROOKERY SURGERY,N81624 40436,£173.42
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,"£46,515.00"
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,-£12.00
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,-£182.48
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,-£20.80
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,"-£1,543.25"
Department of Health,Western Cheshire PCT,15/09/2010,ORANGE BADGE PAYMENTS GENERAL,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,£26.93
Department of Health,Western Cheshire PCT,15/09/2010,PREMISES (RENT) GENERAL,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,"£4,841.67"
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,TARPORLEY HEALTH CENTRE,N81031 40436,"£7,510.75"
Department of Health,Western Cheshire PCT,15/09/2010,BUDGET GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,"£39,411.00"
Department of Health,Western Cheshire PCT,15/09/2010,COURIER,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,-£15.00
Department of Health,Western Cheshire PCT,15/09/2010,INTERMEDIATE CARE,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,"£5,646.08"
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (STAT),General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,-£123.53
Department of Health,Western Cheshire PCT,15/09/2010,LEVY (VOL),General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,-£14.08
Department of Health,Western Cheshire PCT,15/09/2010,OOH DEDUCTION GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,"-£1,038.00"
Department of Health,Western Cheshire PCT,15/09/2010,ORANGE BADGE PAYMENTS GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,£26.93
Department of Health,Western Cheshire PCT,15/09/2010,PREMISES (RENT) GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,"£3,041.66"
Department of Health,Western Cheshire PCT,15/09/2010,PRESCR LEADS MEETING,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,£200.00
Department of Health,Western Cheshire PCT,15/09/2010,QUALITY ASPIRATION PYMT GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,"£4,402.21"
Department of Health,Western Cheshire PCT,15/09/2010,SENIORITY PAYMENT GENERAL,General Practioner Payments,WESTERN AVENUE MEDICAL CENTRE,N81626 40436,£241.50
Department of Health,Western Cheshire PCT,22/09/2010,ADV/REC DISPENSING DRS GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"£38,236.90"
Department of Health,Western Cheshire PCT,22/09/2010,ADV/REC DISPENSING DRS GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"-£44,670.81"
Department of Health,Western Cheshire PCT,22/09/2010,DISP DRS - DRUGS GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"£49,408.35"
Department of Health,Western Cheshire PCT,22/09/2010,DISP DRS - REMUNERATION GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"£12,964.93"
Department of Health,Western Cheshire PCT,22/09/2010,PRESC CHGS-DISP GP GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"£3,211.20"
Department of Health,Western Cheshire PCT,22/09/2010,PRESC CHGS-DISP GP GENERAL,General Practioner Payments,BUNBURY MEDICAL CENTRE,N81006 40443,"-£3,211.20"
Department of Health,Western Cheshire PCT,22/09/2010,ADV/REC DISPENSING DRS GENERAL,General Practioner Payments,KNOLL SURGERY,N81030 40443,"£44,803.68"
