Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSP,CR704536,-29994.00
NHS Bedfordshire,Finance Department,14/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS,CR704539,-442798.00
NHS Bedfordshire,Finance Department,19/10/2011,NON-HEALTHCARE,COMMISSIONING SUPPORT,NHS HERTFORDSHIRE,IN844622,118000.00
NHS Bedfordshire,Finance Department,10/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FT,IN844703,39431.88
NHS Bedfordshire,Finance Department,10/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS,IN844704,108281.00
NHS Bedfordshire,Finance Department,10/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPS.,IN844705,261682.00
NHS Bedfordshire,Finance Department,19/10/2011,"G/PMS, APMS & PCTMS",OUT OF HOSPITAL SERVICES,LUTON PRIMARY CARE TRUST,IN844751,413316.00
NHS Bedfordshire,Finance Department,19/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,SOUTH EAST ESSEX PCT,IN844847,340970.00
NHS Bedfordshire,Finance Department,04/10/2011,PREMISES,BUSINESS SERVICES,ADVANCED HEALTH & CARE LTD,IN844866,34340.25
NHS Bedfordshire,Finance Department,04/10/2011,"G/PMS, APMS & PCTMS",OUT OF HOSPITAL SERVICES,M DOC,IN844879,179459.50
NHS Bedfordshire,Finance Department,04/10/2011,"G/PMS, APMS & PCTMS",OUT OF HOSPITAL SERVICES,BEDFORD ON CALL,IN844928,143813.80
NHS Bedfordshire,Finance Department,10/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,NORTHAMPTON GENERAL HOSPITAL,IN844954,66659.00
NHS Bedfordshire,Finance Department,14/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHSFT,IN844955,114700.00
NHS Bedfordshire,Finance Department,10/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,NORTH WEST LONDON HOSPITALS,IN844956,29351.42
NHS Bedfordshire,Finance Department,10/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,PAPWORTH HOSPITAL NHSFT,IN844957,202634.00
NHS Bedfordshire,Finance Department,07/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,OUT OF HOSPITAL SERVICES,BEDFORDSHIRE POLICE AUTHORITY,IN844997,40000.00
NHS Bedfordshire,Finance Department,07/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,BEDFORD BOROUGH COUNCIL,IN845021,89187.00
NHS Bedfordshire,Finance Department,07/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,CENTRAL BEDFORDSHIRE COUNCIL,IN845022,30682.14
NHS Bedfordshire,Finance Department,07/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,ADDACTION,IN845051,23560.00
NHS Bedfordshire,Finance Department,07/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,ADDACTION,IN845051,15393.00
NHS Bedfordshire,Finance Department,07/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,ADDACTION,IN845052,15393.00
NHS Bedfordshire,Finance Department,07/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,ADDACTION,IN845052,30880.00
NHS Bedfordshire,Finance Department,07/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,OUT OF HOSPITAL SERVICES,HORIZON HEALTH CHOICES,IN845053,65120.25
NHS Bedfordshire,Finance Department,07/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,ADDACTION,IN845075,117000.00
NHS Bedfordshire,Finance Department,11/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,MEDICAL DIRECTOR,SUE RYDER FOUNDATION,IN845149,44008.00
NHS Bedfordshire,Finance Department,11/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,MEDICAL DIRECTOR,SUE RYDER FOUNDATION,IN845151,64800.00
NHS Bedfordshire,Finance Department,11/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,BEDFORD BOROUGH COUNCIL,IN845173,42120.00
NHS Bedfordshire,Finance Department,11/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,BEDFORD BOROUGH COUNCIL,IN845174,58050.00
NHS Bedfordshire,Finance Department,11/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,CAMBRIDGESHIRE COMMUNITY SERVICE,IN845188,60800.50
NHS Bedfordshire,Finance Department,11/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,RUGELEY HORIZON PRIORY,IN845238,46458.01
NHS Bedfordshire,Finance Department,11/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,TOGETHER,IN845242,31931.29
NHS Bedfordshire,Finance Department,11/10/2011,CONTRACTOR LED GDS & PDS,PRIMARY CARE CONTRACTING,COMMUNITY DENTAL SERVICES CIC,IN845259,444193.50
NHS Bedfordshire,Finance Department,18/10/2011,GOODS AND SERVICES FROM FOUNDATION TRUSTS,ACUTE & SPECIALIST COMMISSIONING,UNIVERSITY HOSPITALS BRISTOL,IN845413,32820.00
NHS Bedfordshire,Finance Department,19/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,SOUTH EAST ESSEX PCT,IN845457,102000.00
NHS Bedfordshire,Finance Department,18/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,OUT OF HOSPITAL SERVICES,THE KNOLLS CARE CENTRE,IN845461,40486.68
NHS Bedfordshire,Finance Department,18/10/2011,TRANSPORT,ACUTE & SPECIALIST COMMISSIONING,SOUTH CENTRAL AMBULANCE SERVICE,IN845482,46075.42
NHS Bedfordshire,Finance Department,18/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,EXECUTIVE NURSE,ROYAL HOSP FOR NEURO-DISABILITY,IN845493,39680.00
NHS Bedfordshire,Finance Department,19/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,BUCKINGHAMSHIRE HEALTHCARE,IN845508,46445.00
NHS Bedfordshire,Finance Department,14/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,EAST & NORTH HERTS NHS TRUST,IN845510,147340.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,HINCHINGBROOKE HEALTH CARE NHST,IN845511,129936.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE,IN845512,140606.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,NOTTINGHAM UNIV HOSPITAL NHST,IN845517,52933.80
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,NUFFIELD ORTHOPAEDIC NHS TRUST,IN845520,38457.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,OXFORD RADCLIFFE HOSP NHS TRUST,IN845521,327785.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,ROYAL FREE HAMPSTEAD NHS TRUST,IN845522,140105.00
NHS Bedfordshire,Finance Department,18/10/2011,HEALTHCARE,ACUTE & SPECIALIST COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSP,IN845523,140955.00
NHS Bedfordshire,Finance Department,17/10/2011,HEALTHCARE,OUT OF HOSPITAL SERVICES,HORIZON HEALTH COMMISSIONING,IN845557,35852.00
NHS Bedfordshire,Finance Department,18/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,CHUMS CIC,IN845728,41944.00
NHS Bedfordshire,Finance Department,19/10/2011,STAFF COSTS,RESERVES & ADJUSTMENTS,NHS PENSIONS AGENCY,IN845742,90996.87
NHS Bedfordshire,Finance Department,18/10/2011,ESTABLISHMENT,EXEC OVERHEADS,CARE QUALITY COMMISSION,IN845747,40000.00
NHS Bedfordshire,Finance Department,18/10/2011,BUILDING CONTRACTS,CAPITAL,LEEMOLL SERVICES LTD,IN845749,54859.00
NHS Bedfordshire,Finance Department,18/10/2011,BUILDING CONTRACTS,CAPITAL,V E PARROTT (OAKLEY) LTD,IN845754,73320.04
NHS Bedfordshire,Finance Department,27/10/2011,EXPENDITURE ON DRUGS ACTION TEAMS,COMMISSIONING PARTNERSHIPS,CAMBRIDGESHIRE COMMUNITY SERVICE,IN845940,60800.50
NHS Bedfordshire,Finance Department,14/10/2011,HEALTHCARE,COMMISSIONING PARTNERSHIPS,SOUTH EAST ESSEX PCT,IN845945,453246.42
NHS Bedfordshire,Finance Department,20/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,ALDERWOOD LLA LTD,IN845950,66594.25
NHS Bedfordshire,Finance Department,20/10/2011,PURCHASE OF HEALTHCARE FROM NON NHS BODIES,COMMISSIONING PARTNERSHIPS,BEDFORD BOROUGH COUNCIL,IN845954,58050.00
