"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Arden Commissioning Supoprt","Service Redesign","23636566","Band 8c","54998","67805","Senior Operational Manager","3.80","Operational Delivery"
"Department of Health","NHS Arden Commissioning Supoprt","Service Redesign","23636566","Band 8b","45707","56504","Senior Operational Manager","3.00","Operational Delivery"
"Department of Health","NHS Arden Commissioning Supoprt","Service Redesign","23636566","Band 8a","39239","47088","Operational Manager","6.47","Operational Delivery"
"Department of Health","NHS Arden Commissioning Supoprt","Service Redesign","23636566","Band 4","18838","22016","Diary Manager","2.00","Operational Delivery"
"Department of Health","NHS Arden Commissioning Supoprt","Business Intelligence","23636520","Band 8b","45707","56504","Knowledge Information Management Manager","2.00","Knowledge and Information Management (KIM)"
"Department of Health","NHS Arden Commissioning Supoprt","Business Intelligence","23636520","Band 8a","39239","47088","Senior Analyst","1.00","Knowledge and Information Management (KIM)"
"Department of Health","NHS Arden Commissioning Supoprt","Business Intelligence","23636520","Band 7","30764","40558","Analyst","1.00","Knowledge and Information Management (KIM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8c","54998","67805","Senior Communications Manager","1.50","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 7","30764","40558","Not In Post","1.00","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 6","25783","34530","Communications Manager","3.00","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8a","39239","47088","Communications Manager","2.00","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 5","21388","27901","Communications Support Officer","3.00","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 4","18838","22016","Communications Support Officer","2.00","Communications"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8c","54998","67805","Senior HR Manager","1.00","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8b","45707","56504","Senior HR Manager","1.80","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8a","39239","47088","Senior HR Manager","2.00","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 6","25783","34530","HR Officer","1.95","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 4","18838","22016","HR Support Officer","2.20","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 3","16271","19268","HR Support Officer","1.00","Human Resources"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8c","54998","67805","Senior Project Manager","2.00","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 8a","39239","47088","Senior Project Manager","1.76","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 7","30764","40558","Project Manager","2.80","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 6","25783","34530","Project Manager","4.00","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 5","21388","27901","Policy Support Officer","2.00","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 4","18838","22016","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Corporate Services","23636672","Band 3","16271","19268","Diary Manager","0.60","Programme and Project Management (PPM)"
"Department of Health","NHS Arden Commissioning Supoprt","Delivery Solutions","23774789","Band 8c","54998","67805","Senior Procurement Officer","2.00","Procurement"
"Department of Health","NHS Arden Commissioning Supoprt","Delivery Solutions","23774789","Band 8b","45707","56504","Senior Procurement Officer","5.00","Procurement"
