Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat No
Department of Health,Shropshire County PCT,01/12/2011,Out of Hours Medical Provision,APMS Exceptions,SHROPSHIRE DOCTORS CO-OP LTD,DEC11 OOH,286447.67,
Department of Health,Shropshire County PCT,01/12/2011,Mental Illness,Willows,BROMFORD HOUSING GROUP LTD,SBHA100047,48276.45,
Department of Health,Shropshire County PCT,01/12/2011,Community Health Services,NHS Funded Nursing Care,SHROPSHIRE COUNCIL,FNC-21/11-18/12/11,160000,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Plas Ffynnon Medical Practice,,43954.78,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Shawbury Medical Practice,,62228.10,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Clive Surgery,,53402.00,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Much Wenlock & Cressage Surgery,,51286.51,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Knockin Medical Practice,,49250.54,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Baschurch Medical Practice,,83224.32,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Brown Clee Medical Practice,,36566.73,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Willow Street Medical Practice,,61611.75,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Pontesbury Medical Practice,,82343.41,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Wem & Prees Medical Practice,,63044.52,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Craven Arms Medical Practice,,34700.94,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,Worthen Medical Practice,,26890.14,
Department of Health,Shropshire County PCT,01/12/2011,Dispensing drugs,GP Practice Payments,The Meadows Medical Practice,,34904.16
Department of Health,Shropshire County PCT,08/12/2011,GMS 2 Prem Improvement Grants,General Disc Ludlow Station Dr,GP PRACTICES,GP TRAINING CAP PROG/DEC11,35000
Department of Health,Shropshire County PCT,08/12/2011,Community Health Services,NHS Contract Older People,WYE VALLEY NHS TRUST,0000310394,27999.25
Department of Health,Shropshire County PCT,08/12/2011,Community Health Services,Community Services - Other,NURSING HOMES,DEC11,31416.67
Department of Health,Shropshire County PCT,08/12/2011,General And Acute,Patient First Transport Services,PATIENT FIRST (SHROPSHIRE) LTD,DEC11,25000
Department of Health,Shropshire County PCT,08/12/2011,Drugs,Com Hlth HIV/Aids Contracts,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10060117,43943.44
Department of Health,Shropshire County PCT,08/12/2011,Miscellaneous Expenditure,APMS Exceptions,SHROPSHIRE DOCTORS CO-OP LTD,1214,67806.52
Department of Health,Shropshire County PCT,08/12/2011,General And Acute - Tier 1,Bl Cont Spec Ser - Gen & Acute,BIRMINGHAM EAST AND NORTH PCT,DEC11,1204577
Department of Health,Shropshire County PCT,08/12/2011,General And Acute - Tier 2,Bl Cont Spec Ser - Gen & Acute,BIRMINGHAM EAST AND NORTH PCT,DEC11,1031844
Department of Health,Shropshire County PCT,08/12/2011,General And Acute - Ambulances,Bl Cont Spec Ser - Gen & Acute,BIRMINGHAM EAST AND NORTH PCT,DEC11,715864
Department of Health,Shropshire County PCT,08/12/2011,PPA FP10 Income,DAT Methadone FP10s,NHS BUSINESS SERVICES AUTHORITY,PHS1000029543,-4579.02
Department of Health,Shropshire County PCT,08/12/2011,FP10'S,DAT Methadone FP10s,NHS BUSINESS SERVICES AUTHORITY,PHS1000029543,37734.05
Department of Health,Shropshire County PCT,08/12/2011,FP10'S,SATH GUM,NHS BUSINESS SERVICES AUTHORITY,PHS1000029543,4.53
