Hampshire County Council,ADULT SERVICES,ACM-MH-Fareham & Gosport CTT,Car Leasing Business Rentals,03.07.2012,2900014916,1991.00,R,LOMBARD VEHICLE MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,ACM-MH-Havant Comm Treatment Team,Car Leasing Business Rentals,03.07.2012,2900014914,1194.60,R,LEX AUTOLEASE LTD
Hampshire County Council,ADULT SERVICES,ACM-OP/PD-EHCommunityN,Car Leasing Business Rentals,03.07.2012,2900014934,1336.50,R,ING CAR LEASE UK LTD
Hampshire County Council,ADULT SERVICES,ACM-OP/PD-EHCommunityS,Car Leasing Business Rentals,03.07.2012,2900014930,1599.84,R,ING CAR LEASE UK LTD
Hampshire County Council,ADULT SERVICES,ACM-OP/PD-Havant East Locality Team,Car Leasing Business Rentals,03.07.2012,2900014917,1037.50,R,LOMBARD VEHICLE MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,ACM-OP/PD-Havant West Locality Team,Car Leasing Business Rentals,03.07.2012,2900014926,999.90,R,ING CAR LEASE UK LTD
Hampshire County Council,ADULT SERVICES,ACM-OP/PD-Havant West Locality Team,Car Leasing Business Rentals,03.07.2012,2900014912,999.90,R,LEX AUTOLEASE LTD
Hampshire County Council,ADULT SERVICES,ACM-OP-SGHospital,Staff Travel  Expenses - General,12.07.2012,2208572109,1343.19,R,SOUTHAMPTON UNIVERSITY HOSPITAL TRU
Hampshire County Council,ADULT SERVICES,ACM-OP-SGHospital,Staff Travel  Expenses - General,12.07.2012,2208572286,1575.00,R,SOUTHAMPTON UNIVERSITY HOSPITAL TRU
Hampshire County Council,ADULT SERVICES,ACM-OT Reablement Post,Agency Staff - Basic Pay,02.07.2012,2208530297,805.00,R,ACCESS INDEPENDENT LTD
Hampshire County Council,ADULT SERVICES,ACM-PhysDis-OT-SE,Hired & Contracted Services,11.07.2012,2208565882,4285.65,R,THERAPY FOR INDEPENDENCE
Hampshire County Council,ADULT SERVICES,ACM-Test Valley Integrated LD Team,Car Leasing Business Rentals,27.07.2012,2900015028,1199.88,R,ING CAR LEASE UK LTD
Hampshire County Council,ADULT SERVICES,DAAT-3.1.3-Infrastructr-Serv User Groups,Grant Aid & Donations to External Orgs,04.07.2012,2208544991,500.00,R,FADS
Hampshire County Council,ADULT SERVICES,DAAT-3.1.3-Infrastructr-Serv User Groups,Grant Aid & Donations to External Orgs,24.07.2012,2208605278,1000.00,R,HAVANT COUNCIL OF COMMUNITY
Hampshire County Council,ADULT SERVICES,DAAT-3.1.3-Infrastructr-Serv User Groups,Hired & Contracted Services,04.07.2012,2208544741,500.00,R,FADS
Hampshire County Council,ADULT SERVICES,DAAT-8.1.3-Strucrured Day Services,Payments to Health Authorities,18.07.2012,9400029583,185852.03,R,SOLENT NHS TRUST
Hampshire County Council,ADULT SERVICES,DAAT-8.1.3-Strucrured Day Services,Payments to Health Authorities,18.07.2012,9400029583,256337.54,R,SOLENT NHS TRUST
Hampshire County Council,ADULT SERVICES,DAAT-9.1.1-Patient Detox,Payments to Health Authorities,18.07.2012,9400029376,4595.07,R,SOLENT NHS TRUST
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HCC,Rent - General,13.07.2012,2208574277,18750.00,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HIOMS,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029495,6904.11,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HIOMS,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029495,6904.11,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HIOMS,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029495,6904.11,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HIOMS,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029495,6904.11,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DAAT-Integrated Offend Manage - HIOMS,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029495,65205.48,R,THE SOCIETY OF ST JAMES
Hampshire County Council,ADULT SERVICES,DCMHN-Andover,Electricity,25.07.2012,1100184466,687.40,R,NPOWER
Hampshire County Council,ADULT SERVICES,DCMHN-Andover,Gas,03.07.2012,1100182966,3634.99,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,DCMHN-Vyne Road-Non Del,Major Engineering,25.07.2012,3400121708,3640.90,C,EMCOR FACILITIES SERVICES LTD
Hampshire County Council,ADULT SERVICES,Directorate,Hire of Conference Facilities,20.07.2012,2208593323,850.00,R,WFC FACILITIES MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,HCC LD Day Services-Non Del,Payments to main contractor,13.07.2012,3400121396,1091.74,C,GREEN BUILDING MAINTENANCE LTD
Hampshire County Council,ADULT SERVICES,JF-Alton EMI DC RedX-EHCommN,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029591,9628.29,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,ADULT SERVICES,JF-BordonEMI DC RedX-EHCommN,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029591,4660.20,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,ADULT SERVICES,JF-Gore Grange DC-NFCommWest,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029592,10291.81,R,AGE CONCERN HAMPSHIRE
Hampshire County Council,ADULT SERVICES,JF-KingfisherTrustDC-DeaneSupp,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029610,7876.05,R,THE KINGFISHER TRUST
Hampshire County Council,ADULT SERVICES,JF-OP MI-DC Places-Test Valley NE Comm,Purch Care-Indep Sector-Block Purchase SP Only,18.07.2012,9400029751,2077.61,R,ANDOVER NEIGHBOURCARE
Hampshire County Council,ADULT SERVICES,JF-PD-Ramscote RCnt-EHantsCommunityS,Rent - General,20.07.2012,2208596341,1425.00,R,RADIAN
Hampshire County Council,ADULT SERVICES,JF-PD-Sitting Serv-HavWest,Purch Care-Indep Sector,25.07.2012,2208608852,512.40,R,POMPEY HOMECARE LTD
Hampshire County Council,ADULT SERVICES,LD Day  Services Cap Res Team HQ,Domestic & Cleaning Equipment - Purch.,31.07.2012,3400121887,829.00,R,ALLSOP & FRANCIS LTD
Hampshire County Council,ADULT SERVICES,LD Day  Services Cap Res Team HQ,Maint Of Grounds-Client,09.07.2012,3400121237,600.22,R,OCS HORTICULTURE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,12.07.2012,2208571898,799.41,R,GRANGE CENTRE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,12.07.2012,2208571912,792.47,R,GRANGE CENTRE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,11.07.2012,2208565324,669.27,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,11.07.2012,2208565360,665.91,R,HIGH HURLANDS NURSING HOME
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,11.07.2012,2208565522,1164.24,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,12.07.2012,2208570456,1261.26,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,04.07.2012,2208543284,1283.80,R,RAKELANDS
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,11.07.2012,2208564021,1242.39,R,RAKELANDS
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,12.07.2012,2208571132,724.80,R,THE REGARD PARTNERSHIP
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557818,889.31,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557822,1111.68,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557824,1106.55,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557836,1106.55,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557840,1111.68,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557845,1111.68,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Indep Sector,11.07.2012,2208565271,1114.94,R,YATELEY INDUSTRIES FOR THE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,25.07.2012,2208607853,573.76,R,ENHAM
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,13.07.2012,2208573309,1654.78,R,OLD MILL DAY CENTRE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,13.07.2012,2208573329,2182.95,R,OLD MILL DAY CENTRE
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,11.07.2012,2208564092,588.00,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,11.07.2012,2208565512,1243.45,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,LD Day Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208570439,1274.00,R,PARITY FOR DISABILITY
Hampshire County Council,ADULT SERVICES,LD Day Serv-Hayling Satellite-Non Del,Major Mechanical Works,25.07.2012,3400121704,1223.31,C,KIER BUILDING SERVICES ENGINEERS
Hampshire County Council,ADULT SERVICES,LD Day Service-New Forest,Contract Cleaning,23.07.2012,2208602951,1179.42,R,MITIE CLEANING & ENVIRONMENTAL
Hampshire County Council,ADULT SERVICES,LD Day Service-New Forest,Gas,03.07.2012,1100183022,688.14,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,LD Day Service-New Forest,"Vehicle Fuel inc petrol, diesel, etc",04.07.2012,2208543852,819.68,R,LOADERS GARAGE LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Aldershot,Hire Of Transport & Plant,03.07.2012,2208540975,5089.91,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Day Services-Aldershot,Public Transport,05.07.2012,2208549044,1144.00,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Aldershot,Public Transport,05.07.2012,2208549049,594.00,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Andover,Contract Cleaning,26.07.2012,2208610139,1319.27,R,HAYWARD SERVICES LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Andover,Electricity,30.07.2012,1100184672,1526.54,R,NPOWER
Hampshire County Council,ADULT SERVICES,LD Day Services-Andover,Hire Of Transport & Plant,05.07.2012,2208548968,1311.00,R,PIKES COACHES LIMITED
Hampshire County Council,ADULT SERVICES,LD Day Services-Andover,Hire Of Transport & Plant,05.07.2012,2208548986,1900.00,R,PIKES COACHES LIMITED
Hampshire County Council,ADULT SERVICES,LD Day Services-Andover,Rent - General,10.07.2012,3110468896,1495.89,R,BELVOIR LETTINGS
Hampshire County Council,ADULT SERVICES,LD Day Services-Basingstoke,Contract Cleaning,25.07.2012,2208607612,1121.15,R,INTEGRATED CLEANING MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Basingstoke,Gas,02.07.2012,1100182873,609.57,R,BRITISH GAS
Hampshire County Council,ADULT SERVICES,LD Day Services-Basingstoke,Hire Of Transport & Plant,03.07.2012,2208539864,2391.90,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,ADULT SERVICES,LD Day Services-Basingstoke-Non Del,Furn. & Equip. costing £6000 or more,04.07.2012,2208545632,709.08,C,GLOBAL FOODSERVICE EQUIPMENT LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Basingstoke-Non Del,Furn. & Equip. costing £6000 or more,17.07.2012,2208583275,507.00,C,SPACEKRAFT LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Eastleigh,Aided Transport - Home to School,03.07.2012,2208539982,1710.00,R,A2B EXPRESS TRAVEL
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Eastleigh,Aided Transport - Home to School,03.07.2012,2208539997,2255.20,R,A2B EXPRESS TRAVEL
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Eastleigh,Aided Transport - Home to School,06.07.2012,2208553135,566.13,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Eastleigh,Contract Cleaning,25.07.2012,2208607632,1597.55,R,INTEGRATED CLEANING MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Eastleigh,Rent - General,03.07.2012,2208540042,660.00,R,THE PAVILION ON THE PARK
Hampshire County Council,ADULT SERVICES,LD Day Services-Bishopstoke-Non Del,Day To Day Maint - General,30.07.2012,3400121793,1892.00,R,TEW BROS LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Bordon,Hire Of Transport & Plant,11.07.2012,2208565618,3339.00,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Havant,Contract Cleaning,25.07.2012,2208608023,651.47,R,INTEGRATED CLEANING MANAGEMENT LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Havant,Hire Of Transport & Plant,12.07.2012,2208571944,825.00,R,ANDICARS LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Havant,Hire Of Transport & Plant,16.07.2012,2208579474,844.50,R,ANDICARS LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Havant,Hire Of Transport & Plant,12.07.2012,2208572290,1692.90,R,PETE'S AIRLINK LTD
Hampshire County Council,ADULT SERVICES,LD Day Services-Havant,Rent - General,16.07.2012,2208577764,1142.68,R,SPRINGWOOD COMMUNITY PARTNERSHIP
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208555184,1258.91,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,10.07.2012,2208558946,1052.76,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,04.07.2012,2208545422,640.64,R,CARE UK (CAMBERLEY)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,04.07.2012,2208545438,732.16,R,CARE UK (CAMBERLEY)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,16.07.2012,2208579688,637.21,R,CARE UK (CAMBERLEY)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,16.07.2012,2208580192,725.12,R,CARE UK (CAMBERLEY)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,16.07.2012,2208580204,732.16,R,CARE UK (CAMBERLEY)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208554602,1414.53,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208554804,939.61,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,13.07.2012,2208573514,945.52,R,IN CHORUS DOMICILIARY CARE SERVICES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,13.07.2012,2208573514,2720.03,R,IN CHORUS DOMICILIARY CARE SERVICES
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,10.07.2012,2208558813,882.26,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,18.07.2012,2208588152,590.04,R,J&K CARE SPECIALISTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,19.07.2012,2208589018,555.20,R,J&K CARE SPECIALISTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208554608,986.11,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208557087,824.29,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,23.07.2012,2208602549,3324.16,R,LIFESTYLE CARE SUPPORT LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,23.07.2012,2208602549,1120.00,R,LIFESTYLE CARE SUPPORT LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,03.07.2012,2208541466,1341.16,R,LOGA CARE LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,26.07.2012,2208611453,1251.76,R,LOGA CARE LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,09.07.2012,2208554926,1383.84,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Indep Sector,12.07.2012,2208571132,920.84,R,THE REGARD PARTNERSHIP
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569227,1220.40,R,BELLS PIECE CHESHIRE HOME
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208556629,5456.12,R,DIMENSIONS (NSO) LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208556717,4275.56,R,DIMENSIONS (NSO) LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,16.07.2012,2208579840,6861.49,R,DIMENSIONS (NSO) LTD
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,03.07.2012,2208541607,651.00,R,ELIZABETH FITZROY SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,03.07.2012,2208541611,3131.00,R,ELIZABETH FITZROY SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,03.07.2012,2208541746,2108.00,R,ELIZABETH FITZROY SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,13.07.2012,2208573403,1180.41,R,ELIZABETH FITZROY SUPPORT
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,20.07.2012,2208593232,2464.80,R,H F TRUST
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569736,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569736,2870.28,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569752,1290.08,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569752,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569768,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569783,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569783,2685.84,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569805,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569816,5172.12,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569816,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569825,979.20,R,MCCH SOCIETY
